0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC  as on July 31, 2013","AUC  as on July 31, 2013","AUC  as on July 31, 2013","AUC  as on July 31, 2013","AUC  as on July 31, 2013","AUC  as on July 31, 2013","Net  Investment  July 16-31, 2013","Net  Investment  July 16-31, 2013","Net  Investment  July 16-31, 2013","Net  Investment  July 16-31, 2013","Net  Investment  July 16-31, 2013","Net  Investment  July 16-31, 2013","Net  Investment  August 1-15, 2013","Net  Investment  August 1-15, 2013","Net  Investment  August 1-15, 2013","Net  Investment  August 1-15, 2013","Net  Investment  August 1-15, 2013","Net  Investment  August 1-15, 2013","AUC  as on August 15, 2013","AUC  as on August 15, 2013","AUC  as on August 15, 2013","AUC  as on August 15, 2013","AUC  as on August 15, 2013","AUC  as on August 15, 2013","August 15, 2013"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"August 15, 2013"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"August 15, 2013"
1,Automobiles  & Auto Components,57768,0,57768,9452,0,9452,-394,0,-394,-65,0,-65,-8,0,-8,-1,0,-1,58173,0,58173,9457,0,9457,"August 15, 2013"
2,Total Financial Services,299758,0,299758,49048,0,49048,-3979,-2467,-6446,-651,-404,-1055,97,-1365,-1268,16,-222,-206,299873,33126,332999,48747,5385,54132,"August 15, 2013"
2a,Banks,173038,168,173206,28313,28,28341,-3184,0,-3184,-521,0,-521,136,0,136,22,0,22,173838,168,174007,28259,27,28286,"August 15, 2013"
2b,Other  Financial Services1,126720,33932,160652,20735,5552,26287,-795,-2467,-3262,-130,-404,-534,-39,-1365,-1404,-6,-222,-228,126034,32957,158992,20488,5358,25846,"August 15, 2013"
3,Capital  Goods,56998,393,57391,9326,64,9391,-401,0,-401,-66,0,-66,60,0,60,10,0,10,56769,393,57162,9228,64,9292,"August 15, 2013"
4,Chemicals  & Petrochemicals,8408,4,8412,1376,1,1376,79,0,79,13,0,13,63,0,63,10,0,10,8799,4,8803,1430,1,1431,"August 15, 2013"
5,Coal,9814,0,9814,1606,0,1606,11,0,11,2,0,2,83,0,83,13,0,13,9553,0,9553,1553,0,1553,"August 15, 2013"
6,Commercial  Services & Supplies,5390,0,5390,882,0,882,-21,0,-21,-3,0,-3,11,0,11,2,0,2,5268,0,5268,856,0,856,"August 15, 2013"
7,Construction  Materials,25229,0,25229,4128,0,4128,42,0,42,7,0,7,68,0,68,11,0,11,25074,0,25074,4076,0,4076,"August 15, 2013"
8,Consumer  Durables,10461,0,10461,1712,0,1712,144,0,144,24,0,24,48,0,48,8,0,8,3520,0,3520,572,0,572,"August 15, 2013"
9,Diversified2,2609,0,2609,427,0,427,35,0,35,6,0,6,63,0,63,10,0,10,2838,0,2838,461,0,461,"August 15, 2013"
10,Diversified  Consumer Services,147,0,147,24,0,24,-3,0,-3,0,0,0,-2,0,-2,0,0,0,138,0,138,22,0,22,"August 15, 2013"
11,"Food,  Beverages & Tobacco",87976,100,88076,14395,16,14412,213,0,213,35,0,35,-405,0,-405,-66,0,-66,86432,100,86532,14050,16,14067,"August 15, 2013"
12,Forest  Materials,384,0,384,63,0,63,1,0,1,0,0,0,1,0,1,0,0,0,377,0,377,61,0,61,"August 15, 2013"
13,General  Industrials,5310,0,5310,869,0,869,32,0,32,5,0,5,-14,0,-14,-2,0,-2,5372,0,5372,873,0,873,"August 15, 2013"
