0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 16-31, 2014","Net  Investment March 16-31, 2014","Net  Investment March 16-31, 2014","Net  Investment March 16-31, 2014","Net  Investment March 16-31, 2014","Net  Investment March 16-31, 2014","AUC  as on March 31, 2014","AUC  as on March 31, 2014","AUC  as on March 31, 2014","AUC  as on March 31, 2014","AUC  as on March 31, 2014","AUC  as on March 31, 2014","March 31, 2014"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"March 31, 2014"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"March 31, 2014"
1,Automobiles & Auto Components,71502,0,71502,11623,0,11623,383,0,383,62,0,62,641,0,641,107,0,107,75914,0,75914,12631,0,12631,"March 31, 2014"
2,Total Financial Services,353085,34673,387758,57396,5636,63033,3724,2959,6683,605,481,1086,6989,632,7621,1163,105,1268,379076,35408,414484,63074,5891,68966,"March 31, 2014"
2a,Banks,210146,87,210233,34161,14,34175,3048,0,3048,495,0,495,5856,-70,5786,974,-12,963,227979,87,228066,37933,15,37948,"March 31, 2014"
2b,Other Financial Services1,142939,34586,177525,23236,5622,28858,676,2959,3635,110,481,591,1133,702,1835,188,117,305,151097,35320,186417,25141,5877,31018,"March 31, 2014"
3,Capital Goods,84020,451,84471,13658,73,13731,1040,0,1040,169,0,169,861,0,861,143,0,143,88254,276,88530,14685,46,14731,"March 31, 2014"
4,Chemicals & Petrochemicals,11387,3,11390,1851,0,1851,55,0,55,9,0,9,-2,-3,-4,0,0,-1,11841,0,11841,1970,0,1970,"March 31, 2014"
5,Coal,9085,0,9085,1477,0,1477,-124,0,-124,-20,0,-20,172,0,172,29,0,29,10089,0,10089,1679,0,1679,"March 31, 2014"
6,Commercial Services & Supplies,9447,0,9447,1536,0,1536,76,0,76,12,0,12,27,0,27,4,0,4,10903,0,10903,1814,0,1814,"March 31, 2014"
7,Construction Materials,28110,0,28110,4569,0,4569,172,0,172,28,0,28,356,0,356,59,0,59,31413,0,31413,5227,0,5227,"March 31, 2014"
8,Consumer Durables,4018,0,4018,653,0,653,-28,0,-28,-5,0,-5,-26,0,-26,-4,0,-4,4439,0,4439,739,0,739,"March 31, 2014"
9,Diversified2,2551,0,2551,415,0,415,19,0,19,3,0,3,59,0,59,10,0,10,2708,0,2708,451,0,451,"March 31, 2014"
10,Diversified Consumer Services,187,0,187,30,0,30,12,0,12,2,0,2,0,0,0,0,0,0,196,0,196,33,0,33,"March 31, 2014"
11,"Food, Beverages & Tobacco",87005,0,87005,14143,0,14143,714,0,714,116,0,116,945,0,945,157,0,157,90524,0,90524,15062,0,15062,"March 31, 2014"
12,Forest Materials,370,0,370,60,0,60,2,0,2,0,0,0,4,0,4,1,0,1,401,0,401,67,0,67,"March 31, 2014"
13,General Industrials,7011,0,7011,1140,0,1140,9,0,9,1,0,1,34,0,34,6,0,6,7576,0,7576,1261,0,1261,"March 31, 2014"
14,Hardware Technology & Equipment,80,0,80,13,0,13,-37,0,-37,-6,0,-6,-12,0,-12,-2,0,-2,68,0,68,11,0,11,"March 31, 2014"
15,Healthcare Equipment & Supplies,203,0,203,33,0,33,5,0,5,1,0,1,0,0,0,0,0,0,195,0,195,32,0,32,"March 31, 2014"
16,Healthcare Services,5233,125,5358,851,20,871,-4,0,-4,-1,0,-1,13,0,13,2,0,2,5543,125,5668,922,21,943,"March 31, 2014"
17,"Hotels, Restaurants & Tourism",5184,0,5184,843,0,843,-3,0,-3,0,0,0,25,0,25,4,0,4,5497,0,5497,915,0,915,"March 31, 2014"
18,Household & Personal Products,40679,0,40679,6613,0,6613,-100,0,-100,-16,0,-16,92,0,92,15,0,15,44092,0,44092,7336,0,7336,"March 31, 2014"
19,Media,20158,1137,21295,3277,185,3462,254,0,254,41,0,41,170,-38,132,28,-6,22,20448,976,21424,3402,162,3565,"March 31, 2014"
20,Metals & Mining,37900,279,38179,6161,45,6206,395,0,395,64,0,64,363,-49,314,60,-8,52,43413,229,43642,7224,38,7262,"March 31, 2014"
21,Oil & Gas,90202,2869,93071,14663,466,15129,1259,330,1589,205,54,258,1748,-109,1638,291,-18,273,94607,2766,97373,15742,460,16202,"March 31, 2014"
22,Pharmaceuticals & Biotechnology,91655,32,91687,14899,5,14904,-4868,0,-4868,-791,0,-791,350,-7,342,58,-1,57,90739,25,90764,15098,4,15102,"March 31, 2014"
23,Realty,13990,250,14240,2274,41,2315,155,0,155,25,0,25,81,0,81,13,0,13,14720,250,14970,2449,42,2491,"March 31, 2014"
24,Retailing,3238,0,3238,526,0,526,21,0,21,3,0,3,142,0,142,24,0,24,3320,0,3320,552,0,552,"March 31, 2014"
25,Software & Services,226612,0,226612,36837,0,36837,595,0,595,97,0,97,257,0,257,43,0,43,223040,0,223040,37112,0,37112,"March 31, 2014"
26,Telecom Services,31709,460,32169,5155,75,5229,683,0,683,111,0,111,346,0,346,58,0,58,34006,460,34466,5658,77,5735,"March 31, 2014"
27,Telecommunications Equipment,86,0,86,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,14,0,14,"March 31, 2014"
28,"Textiles, Apparels & Accessories",17083,0,17083,2777,0,2777,263,0,263,43,0,43,110,0,110,18,0,18,18339,0,18339,3051,0,3051,"March 31, 2014"
29,Transportation,16329,0,16329,2654,0,2654,52,0,52,8,0,8,47,0,47,8,0,8,17869,0,17869,2973,0,2973,"March 31, 2014"
29 a,Airlines,116,0,116,19,0,19,1,0,1,0,0,0,1,0,1,0,0,0,128,0,128,21,0,21,"March 31, 2014"
29 b,Logistics,1154,0,1154,188,0,188,-6,0,-6,-1,0,-1,8,0,8,1,0,1,1308,0,1308,218,0,218,"March 31, 2014"
29 c,Marine Port & Services,8077,0,8077,1313,0,1313,5,0,5,1,0,1,28,0,28,5,0,5,8389,0,8389,1396,0,1396,"March 31, 2014"
29 d,Roads & Highways,1112,0,1112,181,0,181,59,0,59,10,0,10,12,0,12,2,0,2,1179,0,1179,196,0,196,"March 31, 2014"
29 e,Shipping,1213,0,1213,197,0,197,2,0,2,0,0,0,6,0,6,1,0,1,1343,0,1343,223,0,223,"March 31, 2014"
29 f,Surface Transportation,5,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,1,"March 31, 2014"
29 g,Transport Related Services,4653,0,4653,756,0,756,-10,0,-10,-2,0,-2,-9,0,-9,-1,0,-1,5517,0,5517,918,0,918,"March 31, 2014"
30,Utilities3,47103,504,47607,7657,82,7739,31,20,51,5,3,8,332,500,832,55,83,138,49653,1004,50656,8262,167,8429,"March 31, 2014"
31,Sovereign,0,86332,86332,0,14034,14034,0,6149,6149,0,1000,1000,0,-4111,-4111,0,-684,-684,0,82562,82562,0,13737,13737,"March 31, 2014"
32,Others4,51211,36693,87904,8325,5965,14289,311,4684,4995,51,761,812,886,631,1517,147,105,252,53268,37557,90824,8863,6249,15112,"March 31, 2014"
,Grand Total,1366435,163809,1530244,222123,26628,248751,5068,14142,19210,823,2299,3122,15009,-2555,12455,2497,-425,2072,1432232,161637,1593869,238309,26895,265204,"March 31, 2014"
,,,,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other Financial  Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
,,,,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:","2AS per BSE  Classification Companies under ""Diversified""  are as follows:",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
Mercator Limited,Mercator Limited,Mercator Limited,Mercator Limited,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
SVARTCORP,SVARTCORP,SVARTCORP,SVARTCORP,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
KESORAM IND,KESORAM IND,KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
"Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,,"March 31, 2014"
