0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","AUC as on December 31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment December 16-31, 2021","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","Net Investment January 01-15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","AUC as on January 15, 2022","January 15, 2022"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"January 15, 2022"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"January 15, 2022"
1,Automobiles & Auto Components,197424,0,0,0,197424,26570,0,0,0,26570,-748,0,0,0,-748,-101,0,0,0,-101,948,0,0,0,948,128,0,0,0,128,207451,0,0,0,207451,27990,0,0,0,27990,"January 15, 2022"
2,Total Financial Services,1426391,17436,7343,0,1451170,191971,2347,988,0,195306,-5253,-564,413,0,-5404,-707,-76,56,0,-727,1389,-59,-220,0,1110,187,-8,-30,0,149,1525995,17388,6781,0,1550164,205894,2346,915,0,209155,"January 15, 2022"
2a,Banks,802378,4213,470,0,807061,107988,567,63,0,108618,-2433,-397,0,0,-2830,-327,-53,0,0,-380,1920,-48,-50,0,1822,259,-6,-7,0,246,866670,4168,420,0,871258,116935,562,57,0,117554,"January 15, 2022"
2b,Other Financial Services1,624013,13222,6874,0,644109,83983,1780,925,0,86688,-2820,-167,413,0,-2574,-380,-22,56,0,-346,-531,-11,-170,0,-712,-72,-1,-23,0,-96,659324,13220,6361,0,678905,88959,1784,858,0,91601,"January 15, 2022"
3,Capital Goods,154426,274,90,0,154790,20783,37,12,0,20832,618,8,0,0,626,83,1,0,0,84,554,0,0,0,554,75,0,0,0,75,165010,274,90,0,165374,22264,37,12,0,22313,"January 15, 2022"
4,Chemicals & Petrochemicals,84518,0,0,0,84518,11375,0,0,0,11375,365,0,0,0,365,49,0,0,0,49,81,0,0,0,81,11,0,0,0,11,90563,0,0,0,90563,12219,0,0,0,12219,"January 15, 2022"
5,Coal,5982,0,0,0,5982,805,0,0,0,805,7,0,0,0,7,1,0,0,0,1,124,0,0,0,124,17,0,0,0,17,6841,0,0,0,6841,923,0,0,0,923,"January 15, 2022"
6,Commercial Services & Supplies,39186,0,0,0,39186,5274,0,0,0,5274,-92,0,0,0,-92,-12,0,0,0,-12,-285,0,0,0,-285,-38,0,0,0,-38,42862,0,0,0,42862,5783,0,0,0,5783,"January 15, 2022"
7,Construction Materials,93617,1202,795,0,95614,12599,162,107,0,12868,-46,-120,0,0,-166,-6,-16,0,0,-22,12,0,0,0,12,2,0,0,0,2,97995,1202,795,0,99992,13222,162,107,0,13491,"January 15, 2022"
8,Consumer Durables,144813,0,0,0,144813,19490,0,0,0,19490,-142,0,0,0,-142,-19,0,0,0,-19,382,0,0,0,382,52,0,0,0,52,145186,0,0,0,145186,19589,0,0,0,19589,"January 15, 2022"
9,Diversified2,14961,0,0,0,14961,2014,0,0,0,2014,30,0,0,0,30,4,0,0,0,4,6,0,0,0,6,1,0,0,0,1,16294,0,0,0,16294,2198,0,0,0,2198,"January 15, 2022"
10,Diversified Consumer Services,7044,0,0,0,7044,948,0,0,0,948,172,0,0,0,172,23,0,0,0,23,178,0,0,0,178,24,0,0,0,24,7178,0,0,0,7178,969,0,0,0,969,"January 15, 2022"
11,Food & Drugs Retailing,425,0,0,0,425,57,0,0,0,57,328,0,0,0,328,44,0,0,0,44,-5,0,0,0,-5,-1,0,0,0,-1,460,0,0,0,460,62,0,0,0,62,"January 15, 2022"
12,"Food, Beverages & Tobacco",123647,588,170,0,124405,16641,79,23,0,16743,-455,-10,0,0,-465,-61,-1,0,0,-62,376,0,50,0,426,51,0,7,0,58,126831,587,220,0,127638,17113,79,30,0,17222,"January 15, 2022"
13,Forest Materials,2207,450,79,0,2736,297,61,11,0,369,-8,125,0,0,117,-1,17,0,0,16,8,0,0,0,8,1,0,0,0,1,2385,450,0,0,2835,322,61,0,0,383,"January 15, 2022"
14,General Industrials,40467,55,0,0,40522,5446,7,0,0,5453,-174,0,0,0,-174,-23,0,0,0,-23,-74,0,0,0,-74,-10,0,0,0,-10,41919,55,0,0,41974,5656,7,0,0,5663,"January 15, 2022"
15,Hardware Technology & Equipment,85,0,0,0,85,12,0,0,0,12,2,0,0,0,2,0,0,0,0,0,7,0,0,0,7,1,0,0,0,1,105,0,0,0,105,14,0,0,0,14,"January 15, 2022"
16,Healthcare Equipment & Supplies,1888,0,0,0,1888,254,0,0,0,254,31,0,0,0,31,4,0,0,0,4,-9,0,0,0,-9,-1,0,0,0,-1,1886,0,0,0,1886,254,0,0,0,254,"January 15, 2022"
17,Healthcare Services,70329,0,0,0,70329,9465,0,0,0,9465,-395,0,0,0,-395,-53,0,0,0,-53,-111,0,0,0,-111,-15,0,0,0,-15,67820,0,0,0,67820,9151,0,0,0,9151,"January 15, 2022"
18,"Hotels, Restaurants & Tourism",34778,100,100,0,34978,4681,13,13,0,4707,-337,0,0,0,-337,-45,0,0,0,-45,-106,0,0,0,-106,-14,0,0,0,-14,38033,100,100,0,38233,5132,13,13,0,5158,"January 15, 2022"
19,Household & Personal Products,158568,0,0,0,158568,21341,0,0,0,21341,-276,0,0,0,-276,-37,0,0,0,-37,-375,0,0,0,-375,-51,0,0,0,-51,156494,0,0,0,156494,21115,0,0,0,21115,"January 15, 2022"
20,Insurance,115860,95,0,0,115955,15593,13,0,0,15606,128,0,0,0,128,17,0,0,0,17,256,0,0,0,256,34,0,0,0,34,120801,95,0,0,120896,16299,13,0,0,16312,"January 15, 2022"
21,Media,23230,57,165,0,23452,3126,8,22,0,3156,-348,0,0,0,-348,-47,0,0,0,-47,42,0,0,0,42,6,0,0,0,6,23512,56,165,0,23733,3172,8,22,0,3202,"January 15, 2022"
22,Metals & Mining,99776,305,0,0,100081,13428,41,0,0,13469,-105,0,0,0,-105,-14,0,0,0,-14,1107,0,0,0,1107,149,0,0,0,149,106754,305,0,0,107059,14404,41,0,0,14445,"January 15, 2022"
23,Oil & Gas,490912,618,304,0,491834,66069,83,41,0,66193,-2946,0,-15,0,-2961,-397,0,-2,0,-399,297,5,279,0,581,40,1,38,0,79,525389,622,582,0,526593,70888,84,78,0,71050,"January 15, 2022"
24,Pharmaceuticals & Biotechnology,170634,0,0,0,170634,22965,0,0,0,22965,1151,0,0,0,1151,155,0,0,0,155,90,0,0,0,90,12,0,0,0,12,167947,0,0,0,167947,22660,0,0,0,22660,"January 15, 2022"
25,Real Estate Investment,0,0,0,18028,18028,0,0,0,2426,2426,-6,0,0,-102,-108,-1,0,0,-14,-15,0,0,0,1753,1753,0,0,0,237,237,0,0,0,20577,20577,0,0,0,2776,2776,"January 15, 2022"
26,Realty,65520,114,92,0,65726,8818,15,12,0,8845,-206,0,0,0,-206,-28,0,0,0,-28,6,-10,0,0,-4,1,-1,0,0,0,68980,103,92,0,69175,9307,14,12,0,9333,"January 15, 2022"
27,Retailing,102294,105,0,0,102399,13767,14,0,0,13781,-403,0,0,0,-403,-54,0,0,0,-54,-1890,0,0,0,-1890,-255,0,0,0,-255,98778,105,0,0,98883,13328,14,0,0,13342,"January 15, 2022"
28,Software & Services,749409,0,340,0,749749,100859,0,46,0,100905,-141,0,0,0,-141,-19,0,0,0,-19,-2960,0,0,0,-2960,-399,0,0,0,-399,761570,0,340,0,761910,102754,0,46,0,102800,"January 15, 2022"
29,Telecom Services,113580,207,0,0,113787,15286,28,0,0,15314,-506,-10,0,0,-516,-68,-1,0,0,-69,894,0,0,0,894,121,0,0,0,121,120735,207,0,0,120942,16290,28,0,0,16318,"January 15, 2022"
30,Telecommunications Equipment,858,0,0,0,858,115,0,0,0,115,11,0,0,0,11,2,0,0,0,2,-15,0,0,0,-15,-2,0,0,0,-2,971,0,0,0,971,131,0,0,0,131,"January 15, 2022"
31,"Textiles, Apparels & Accessories",75455,0,0,0,75455,10155,0,0,0,10155,756,0,0,0,756,102,0,0,0,102,324,0,0,0,324,44,0,0,0,44,80292,0,0,0,80292,10833,0,0,0,10833,"January 15, 2022"
32,Transportation,62951,1399,2928,0,67278,8472,188,394,0,9054,760,0,0,0,760,102,0,0,0,102,-175,0,-750,0,-925,-24,0,-101,0,-125,66751,1399,2178,0,70328,9006,189,294,0,9489,"January 15, 2022"
32 a,Airlines,14486,699,0,0,15185,1950,94,0,0,2044,109,0,0,0,109,15,0,0,0,15,-28,0,0,0,-28,-4,0,0,0,-4,15516,699,0,0,16215,2094,94,0,0,2188,"January 15, 2022"
32 b,Logistics,3671,0,0,0,3671,494,0,0,0,494,19,0,0,0,19,3,0,0,0,3,24,0,0,0,24,3,0,0,0,3,3642,0,0,0,3642,491,0,0,0,491,"January 15, 2022"
32 c,Marine Port & Services,23858,150,0,0,24008,3211,20,0,0,3231,531,0,0,0,531,71,0,0,0,71,193,0,0,0,193,26,0,0,0,26,25684,150,0,0,25834,3465,20,0,0,3485,"January 15, 2022"
32 d,Roads & Highways,2317,550,2928,0,5795,312,74,394,0,780,-11,0,0,0,-11,-1,0,0,0,-1,-34,0,-750,0,-784,-5,0,-101,0,-106,2422,550,2178,0,5150,327,74,294,0,695,"January 15, 2022"
32 e,Shipping,1295,0,0,0,1295,174,0,0,0,174,-4,0,0,0,-4,-1,0,0,0,-1,-21,0,0,0,-21,-3,0,0,0,-3,1323,0,0,0,1323,178,0,0,0,178,"January 15, 2022"
32 f,Surface Transportation,135,0,0,0,135,18,0,0,0,18,-11,0,0,0,-11,-1,0,0,0,-1,2,0,0,0,2,0,0,0,0,0,152,0,0,0,152,20,0,0,0,20,"January 15, 2022"
32 g,Transport Related Services,9396,0,0,0,9396,1265,0,0,0,1265,-82,0,0,0,-82,-11,0,0,0,-11,-48,0,0,0,-48,-7,0,0,0,-7,10529,0,0,0,10529,1421,0,0,0,1421,"January 15, 2022"
32 h,Airport Services,7791,0,0,0,7791,1049,0,0,0,1049,209,0,0,0,209,28,0,0,0,28,-263,0,0,0,-263,-35,0,0,0,-35,7484,0,0,0,7484,1010,0,0,0,1010,"January 15, 2022"
33,Utilities3,168515,1571,250,8148,178484,22680,211,34,1097,24022,-573,-31,0,-22,-626,-77,-4,0,-3,-84,784,-2,0,-9,773,106,0,0,-1,105,191229,1568,250,8581,201628,25801,212,34,1158,27205,"January 15, 2022"
34,Sovereign,0,144921,8643,0,153564,0,19504,1163,0,20667,0,-7346,-932,0,-8278,0,-989,-125,0,-1114,0,1381,-379,0,1002,0,186,-51,0,135,0,146129,8318,0,154447,0,19716,1122,0,20838,"January 15, 2022"
35,Others4,16779,88989,105937,4166,215871,2258,11977,14258,561,29054,108,-1092,1786,0,802,15,-147,240,0,108,-3,-402,-377,0,-782,0,-54,-51,0,-105,16383,88495,107014,4166,216058,2210,11940,14439,562,29151,"January 15, 2022"
,Grand Total,4856530,258484,127237,30342,5272593,653616,34788,17124,4084,709612,-8691,-9040,1251,-123,-16603,-1170,-1217,168,-17,-2236,1857,914,-1396,1743,3118,251,123,-188,235,421,5091400,259139,126925,33324,5510788,686953,34964,17125,4496,743538,"January 15, 2022"
