0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","AUC as on December 31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment December 16-31, 2023","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","Net Investment January 01-15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","AUC as on January 15, 2024","January 15, 2024"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"January 15, 2024"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"January 15, 2024"
1,Automobile and Auto Components,411001,13,11,0,411025,49449,2,1,0,49452,335,0,0,0,335,40,0,0,0,40,-1630,119,0,0,-1511,-197,14,0,0,-183,410834,133,11,0,410978,49586,16,1,0,49603,"January 15, 2024"
2,Capital Goods,270580,849,0,0,271429,32554,102,0,0,32656,2114,700,0,0,2814,254,84,0,0,338,-304,-6,0,0,-310,-37,-1,0,0,-38,272530,843,0,0,273373,32893,102,0,0,32995,"January 15, 2024"
3,Chemicals,103541,0,0,0,103541,12457,0,0,0,12457,672,0,0,0,672,81,0,0,0,81,-91,0,0,0,-91,-11,0,0,0,-11,102290,0,0,0,102290,12346,0,0,0,12346,"January 15, 2024"
4,Construction,137915,407,2178,0,140500,16593,49,262,0,16904,113,-30,0,0,83,14,-4,0,0,10,-218,0,0,0,-218,-26,0,0,0,-26,139948,407,2178,0,142533,16891,49,263,0,17203,"January 15, 2024"
5,Construction Materials,117638,896,556,0,119090,14153,108,67,0,14328,1661,0,0,0,1661,200,0,0,0,200,232,0,0,0,232,28,0,0,0,28,114684,896,556,0,116136,13842,108,67,0,14017,"January 15, 2024"
6,Consumer Durables,203322,0,0,0,203322,24462,0,0,0,24462,1009,0,0,0,1009,121,0,0,0,121,386,0,0,0,386,47,0,0,0,47,206340,0,0,0,206340,24904,0,0,0,24904,"January 15, 2024"
7,Consumer Services,183131,1109,670,0,184910,22033,133,81,0,22247,543,0,125,0,668,65,0,15,0,80,1015,0,0,0,1015,122,0,0,0,122,191113,1109,670,0,192892,23067,134,81,0,23282,"January 15, 2024"
