0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","AUC as on June 15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 01-15, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","Net Investment June 16-30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","AUC as on June 30, 2022","June 30, 2022"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"June 30, 2022"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"June 30, 2022"
1,Automobile and Auto Components,220158,0,11,0,220169,28198,0,2,0,28200,-1459,0,0,0,-1459,-187,0,0,0,-187,-1020,0,0,0,-1020,-129,0,0,0,-129,229758,0,11,0,229769,29105,0,2,0,29107,"June 30, 2022"
2,Capital Goods,92798,426,0,0,93224,11886,55,0,0,11941,770,0,0,0,770,99,0,0,0,99,528,0,0,0,528,67,0,0,0,67,92721,426,0,0,93147,11745,54,0,0,11799,"June 30, 2022"
3,Chemicals,91631,0,0,0,91631,11736,0,0,0,11736,135,0,0,0,135,17,0,0,0,17,-323,0,0,0,-323,-41,0,0,0,-41,87412,0,0,0,87412,11073,0,0,0,11073,"June 30, 2022"
4,Construction,51817,660,2238,2441,57156,6637,84,287,313,7321,-36,0,0,-2,-38,-5,0,0,0,-5,-709,0,0,-1,-710,-90,0,0,0,-90,50669,660,2238,2441,56008,6418,84,284,309,7095,"June 30, 2022"
5,Construction Materials,63271,1277,783,0,65331,8104,164,100,0,8368,-1662,0,-13,0,-1675,-213,0,-2,0,-215,-515,0,0,0,-515,-65,0,0,0,-65,63013,1277,783,0,65073,7982,162,99,0,8243,"June 30, 2022"
6,Consumer Durables,147510,0,0,0,147510,18893,0,0,0,18893,-2577,0,0,0,-2577,-330,0,0,0,-330,-2651,0,0,0,-2651,-336,0,0,0,-336,143724,0,0,0,143724,18206,0,0,0,18206,"June 30, 2022"
7,Consumer Services,94901,419,125,0,95445,12155,53,16,0,12224,-321,0,0,0,-321,-41,0,0,0,-41,-934,0,0,0,-934,-118,0,0,0,-118,90969,419,125,0,91513,11524,53,16,0,11593,"June 30, 2022"
8,Diversified,1481,200,0,0,1681,190,26,0,0,216,9,0,0,0,9,1,0,0,0,1,6,0,0,0,6,1,0,0,0,1,1546,200,0,0,1746,196,25,0,0,221,"June 30, 2022"
9,Fast Moving Consumer Goods,258961,281,128,0,259370,33168,36,16,0,33220,-1523,49,0,0,-1474,-195,6,0,0,-189,-910,0,0,0,-910,-115,0,0,0,-115,265865,281,128,0,266274,33678,36,16,0,33730,"June 30, 2022"
10,Financial Services,1285636,16421,6499,0,1308556,164666,2103,832,0,167601,-8050,-113,-82,0,-8245,-1031,-14,-10,0,-1055,-5565,268,105,0,-5192,-705,34,13,0,-658,1284931,16722,6599,0,1308252,162769,2118,836,0,165723,"June 30, 2022"
11,Forest Materials,1181,440,0,0,1621,151,56,0,0,207,36,0,0,0,36,5,0,0,0,5,-4,0,0,0,-4,0,0,0,0,0,1195,440,0,0,1635,151,56,0,0,207,"June 30, 2022"
12,Healthcare,198030,222,0,0,198252,25364,28,0,0,25392,-860,-40,0,0,-900,-110,-5,0,0,-115,-1160,0,0,0,-1160,-147,0,0,0,-147,195204,222,0,0,195426,24727,28,0,0,24755,"June 30, 2022"
13,Information Technology,509373,0,340,0,509713,65241,0,44,0,65285,-3702,0,0,0,-3702,-474,0,0,0,-474,-2503,0,0,0,-2503,-317,0,0,0,-317,510308,0,340,0,510648,64643,0,43,0,64686,"June 30, 2022"
14,"Media, Entertainment & Publication",19451,0,165,0,19616,2491,0,21,0,2512,12,0,0,0,12,2,0,0,0,2,-90,0,-10,0,-100,-11,0,-1,0,-12,18994,0,155,0,19149,2406,0,20,0,2426,"June 30, 2022"
15,Metals & Mining,123414,16,12,0,123442,15807,2,2,0,15811,-2339,0,0,0,-2339,-300,0,0,0,-300,-1663,0,0,0,-1663,-211,0,0,0,-211,114936,16,12,0,114964,14559,2,2,0,14563,"June 30, 2022"
16,"Oil, Gas & Consumable Fuels",545683,442,412,0,546537,69892,57,53,0,70002,847,-15,-150,0,682,108,-2,-19,0,87,-4510,0,0,0,-4510,-571,0,0,0,-571,538924,442,412,0,539778,68268,56,52,0,68376,"June 30, 2022"
17,Power,187532,1462,250,8039,197283,24019,187,32,1030,25268,-1956,0,0,-20,-1976,-251,0,0,-3,-254,-743,-51,5,-18,-807,-94,-6,1,-2,-101,195851,1411,255,8053,205570,24809,179,32,1020,26040,"June 30, 2022"
18,Realty,50316,99,105,19019,69539,6444,13,13,2436,8906,-1,0,0,240,239,0,0,0,31,31,-186,0,0,-91,-277,-24,0,0,-12,-36,49682,99,80,18890,68751,6293,13,10,2393,8709,"June 30, 2022"
19,Services,69091,849,0,0,69940,8849,109,0,0,8958,182,0,0,0,182,23,0,0,0,23,-582,0,0,0,-582,-74,0,0,0,-74,65848,849,0,0,66697,8341,108,0,0,8449,"June 30, 2022"
20,Telecommunication,103657,132,0,0,103789,13277,17,0,0,13294,-2376,0,0,0,-2376,-304,0,0,0,-304,-1426,0,0,0,-1426,-181,0,0,0,-181,102684,132,0,0,102816,13007,17,0,0,13024,"June 30, 2022"
21,Textiles,18647,0,0,0,18647,2388,0,0,0,2388,27,0,0,0,27,3,0,0,0,3,-185,0,0,0,-185,-23,0,0,0,-23,17992,0,0,0,17992,2279,0,0,0,2279,"June 30, 2022"
22,Utilities,333,0,0,0,333,43,0,0,0,43,-15,0,0,0,-15,-2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,336,0,0,0,336,43,0,0,0,43,"June 30, 2022"
