0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,ReportDate
6,Commercial Services & Supplies,7376,200,0,7576,1076,29,0,1105,-25,0,0,-25,-4,0,0,-4,16,0,0,16,2,0,0,2,8104,200,0,8304,1185,29,0,1214,"July 15, 2018"
7,Construction Materials,63800,779,0,64579,9304,114,0,9418,-630,0,0,-630,-92,0,0,-92,-545,0,0,-545,-80,0,0,-80,63318,779,0,64097,9256,114,0,9370,"July 15, 2018"
8,Consumer Durables,36444,0,0,36444,5314,0,0,5314,-264,0,0,-264,-38,0,0,-38,-274,0,0,-274,-40,0,0,-40,38022,0,0,38022,5558,0,0,5558,"July 15, 2018"
9,Diversified2,2337,0,0,2337,341,0,0,341,-19,0,0,-19,-3,0,0,-3,-16,0,0,-16,-2,0,0,-2,2371,0,0,2371,347,0,0,347,"July 15, 2018"
10,Diversified Consumer Services,2738,0,0,2738,399,0,0,399,13,0,0,13,2,0,0,2,87,0,0,87,13,0,0,13,2780,0,0,2780,406,0,0,406,"July 15, 2018"
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"July 15, 2018"
12,"Food, Beverages & Tobacco",101423,612,0,102035,14790,89,0,14879,-444,0,0,-444,-65,0,0,-65,-709,0,0,-709,-104,0,0,-104,102220,612,0,102832,14942,89,0,15031,"July 15, 2018"
13,Forest Materials,1657,0,0,1657,242,0,0,242,-8,0,0,-8,-1,0,0,-1,-7,0,0,-7,-1,0,0,-1,1562,0,0,1562,228,0,0,228,"July 15, 2018"
14,General Industrials,19825,385,0,20210,2891,56,0,2947,-43,0,0,-43,-6,0,0,-6,14,0,0,14,2,0,0,2,20158,385,0,20543,2947,56,0,3003,"July 15, 2018"
15,Hardware Technology & Equipment,53,0,0,53,8,0,0,8,-1,0,0,-1,0,0,0,0,-6,0,0,-6,-1,0,0,-1,48,0,0,48,7,0,0,7,"July 15, 2018"
16,Healthcare Equipment & Supplies,93,0,0,93,13,0,0,13,-3,0,0,-3,0,0,0,0,1,0,0,1,0,0,0,0,96,0,0,96,14,0,0,14,"July 15, 2018"
17,Healthcare Services,13755,0,0,13755,2006,0,0,2006,169,0,0,169,25,0,0,25,-82,0,0,-82,-12,0,0,-12,13502,0,0,13502,1974,0,0,1974,"July 15, 2018"
18,"Hotels, Restaurants & Tourism",10134,4,0,10138,1478,1,0,1479,-109,0,0,-109,-16,0,0,-16,51,0,0,51,7,0,0,7,13682,4,0,13686,2000,1,0,2001,"July 15, 2018"
19,Household & Personal Products,101888,0,0,101888,14858,0,0,14858,-190,0,0,-190,-28,0,0,-28,-24,0,0,-24,-3,0,0,-3,106990,0,0,106990,15640,0,0,15640,"July 15, 2018"
20,Insurance,8044,0,0,8044,1173,0,0,1173,73,0,0,73,11,0,0,11,-77,0,0,-77,-11,0,0,-11,7870,0,0,7870,1150,0,0,1150,"July 15, 2018"
21,Media,33569,340,0,33909,4895,50,0,4945,-268,0,0,-268,-39,0,0,-39,-169,0,0,-169,-25,0,0,-25,31794,340,0,32134,4648,50,0,4698,"July 15, 2018"
22,Metals & Mining,67248,673,0,67921,9807,98,0,9905,-134,-2,0,-136,-20,0,0,-20,-777,0,0,-777,-114,0,0,-114,63000,675,0,63675,9209,99,0,9308,"July 15, 2018"
23,Oil & Gas,202942,1944,0,204886,29594,283,0,29877,-1888,83,0,-1805,-275,12,0,-263,1300,-93,0,1207,190,-14,0,176,223278,1855,0,225133,32639,271,0,32910,"July 15, 2018"
24,Pharmaceuticals & Biotechnology,115889,0,0,115889,16900,0,0,16900,254,0,0,254,37,0,0,37,-380,0,0,-380,-56,0,0,-56,116166,0,0,116166,16981,0,0,16981,"July 15, 2018"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"July 15, 2018"
26,Realty,24973,522,0,25495,3642,76,0,3718,103,0,0,103,15,0,0,15,13,0,0,13,2,0,0,2,25766,522,0,26288,3766,76,0,3842,"July 15, 2018"
27,Retailing,26122,300,0,26422,3809,44,0,3853,-76,0,0,-76,-11,0,0,-11,88,0,0,88,13,0,0,13,26420,300,0,26720,3862,44,0,3906,"July 15, 2018"
28,Software & Services,328039,0,0,328039,47836,0,0,47836,-1413,0,0,-1413,-206,0,0,-206,-1871,0,0,-1871,-274,0,0,-274,338881,0,0,338881,49537,0,0,49537,"July 15, 2018"
29,Telecom Services,62759,2265,0,65024,9152,330,0,9482,134,0,0,134,20,0,0,20,211,0,0,211,31,0,0,31,60733,2265,0,62998,8878,331,0,9209,"July 15, 2018"
30,Telecommunications Equipment,332,0,0,332,48,0,0,48,8,0,0,8,1,0,0,1,5,0,0,5,1,0,0,1,340,0,0,340,50,0,0,50,"July 15, 2018"
31,"Textiles, Apparels & Accessories",42271,0,0,42271,6164,0,0,6164,202,0,0,202,30,0,0,30,-472,0,0,-472,-69,0,0,-69,41148,0,0,41148,6015,0,0,6015,"July 15, 2018"
32,Transportation,31743,699,0,32442,4629,102,0,4731,2260,0,0,2260,330,0,0,330,1079,0,0,1079,158,0,0,158,33339,699,0,34038,4873,102,0,4975,"July 15, 2018"
32 a,Airlines,6805,699,0,7504,992,102,0,1094,94,0,0,94,14,0,0,14,147,0,0,147,21,0,0,21,7073,699,0,7772,1034,102,0,1136,"July 15, 2018"
32 b,Logistics,1891,0,0,1891,276,0,0,276,-36,0,0,-36,-5,0,0,-5,-20,0,0,-20,-3,0,0,-3,1870,0,0,1870,273,0,0,273,"July 15, 2018"
32 c,Marine Port & Services,17982,0,0,17982,2622,0,0,2622,2199,0,0,2199,321,0,0,321,967,0,0,967,141,0,0,141,19331,0,0,19331,2826,0,0,2826,"July 15, 2018"
32 d,Roads & Highways,3524,0,0,3524,514,0,0,514,30,0,0,30,4,0,0,4,-4,0,0,-4,-1,0,0,-1,3563,0,0,3563,521,0,0,521,"July 15, 2018"
32 e,Shipping,1262,0,0,1262,184,0,0,184,-13,0,0,-13,-2,0,0,-2,-12,0,0,-12,-2,0,0,-2,1219,0,0,1219,178,0,0,178,"July 15, 2018"
32 f,Surface Transportation,57,0,0,57,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,56,8,0,0,8,"July 15, 2018"
32 g,Transport Related Services,223,0,0,223,33,0,0,33,-15,0,0,-15,-2,0,0,-2,1,0,0,1,0,0,0,0,225,0,0,225,33,0,0,33,"July 15, 2018"
33,Utilities3,76490,6731,0,83221,11154,982,0,12136,-313,4,0,-309,-46,1,0,-45,-331,-240,0,-571,-48,-35,0,-83,75602,6492,0,82094,11051,949,0,12000,"July 15, 2018"
34,Sovereign,0,213403,0,213403,0,31119,0,31119,0,-6428,0,-6428,0,-937,0,-937,0,-1838,0,-1838,0,-269,0,-269,0,210880,0,210880,0,30826,0,30826,"July 15, 2018"
35,Others4,67053,123804,2475,193332,9778,18054,361,28193,2153,500,14,2667,314,73,2,389,5308,155,8,5471,776,23,1,800,67453,123790,2490,193733,9860,18096,364,28320,"July 15, 2018"
,Grand Total,2771834,413943,2475,3188252,404203,60363,361,464927,-4000,-6286,14,-10272,-583,-917,2,-1498,552,-1190,8,-630,81,-174,1,-92,2836566,411871,2490,3250927,414646,60207,364,475217,"July 15, 2018"
