0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","AUC as on May 31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment May 16-31, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","Net Investment June 01-15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","AUC as on June 15, 2023","June 15, 2023"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"June 15, 2023"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"June 15, 2023"
1,Automobile and Auto Components,306665,19,11,0,306695,37092,2,2,0,37096,3997,0,0,0,3997,484,0,0,0,484,3079,0,0,0,3079,375,0,0,0,375,317930,19,11,0,317960,38678,2,1,0,38681,"June 15, 2023"
2,Capital Goods,160343,402,0,0,160745,19394,49,0,0,19443,1352,0,0,0,1352,164,0,0,0,164,3460,0,0,0,3460,421,0,0,0,421,175464,380,0,0,175844,21347,46,0,0,21393,"June 15, 2023"
3,Chemicals,101104,0,0,0,101104,12229,0,0,0,12229,386,0,0,0,386,47,0,0,0,47,-840,0,0,0,-840,-102,0,0,0,-102,100867,0,0,0,100867,12271,0,0,0,12271,"June 15, 2023"
4,Construction,84330,586,2178,0,87094,10200,71,263,0,10534,-163,-19,0,0,-182,-20,-2,0,0,-22,1572,-65,0,0,1507,191,-8,0,0,183,91310,521,2178,0,94009,11109,63,265,0,11437,"June 15, 2023"
5,Construction Materials,88096,968,842,0,89906,10655,117,102,0,10874,746,-5,-3,0,738,90,-1,0,0,89,1069,0,0,0,1069,130,0,0,0,130,93925,970,844,0,95739,11427,118,103,0,11648,"June 15, 2023"
6,Consumer Durables,166522,0,0,0,166522,20141,0,0,0,20141,824,0,0,0,824,100,0,0,0,100,2193,0,0,0,2193,267,0,0,0,267,174646,0,0,0,174646,21247,0,0,0,21247,"June 15, 2023"
7,Consumer Services,120637,359,545,0,121541,14591,43,66,0,14700,1931,0,50,0,1981,234,0,6,0,240,1638,0,0,0,1638,199,0,0,0,199,129140,359,545,0,130044,15711,44,66,0,15821,"June 15, 2023"
8,Diversified,3202,191,0,0,3393,387,23,0,0,410,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1,0,0,0,1,3420,191,0,0,3611,416,23,0,0,439,"June 15, 2023"
