0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
8,Diversified,1588,188,0,0,1776,193,23,0,0,216,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1533,188,0,0,1721,185,23,0,0,208,"December 31, 2022"
9,Fast Moving Consumer Goods,338180,175,128,0,338483,41000,21,15,0,41036,2649,0,0,0,2649,321,0,0,0,321,1370,0,0,0,1370,165,0,0,0,165,328790,175,128,0,329093,39716,21,15,0,39752,"December 31, 2022"
10,Financial Services,1611737,16768,6060,0,1634565,195404,2033,735,0,198172,-209,206,102,0,99,-25,25,12,0,12,2806,16,-78,0,2744,339,-16,-9,0,332,1593155,16781,5979,0,1615915,192442,2027,722,0,195191,"December 31, 2022"
11,Forest Materials,1863,425,0,0,2288,226,52,0,0,278,23,-15,0,0,8,3,-2,0,0,1,73,0,0,0,73,9,0,0,0,9,1854,425,0,0,2279,224,51,0,0,275,"December 31, 2022"
12,Healthcare,236566,364,0,0,236930,28681,44,0,0,28725,1283,0,0,0,1283,155,0,0,0,155,50,0,0,0,50,6,0,0,0,6,232296,364,0,0,232660,28060,44,0,0,28104,"December 31, 2022"
13,Information Technology,514985,0,340,0,515325,62436,0,41,0,62477,-1314,0,0,0,-1314,-159,0,0,0,-159,-2265,0,0,0,-2265,-274,0,0,0,-274,505182,0,340,0,505522,61023,0,41,0,61064,"December 31, 2022"
14,"Media, Entertainment & Publication",22046,0,155,0,22201,2673,0,19,0,2692,-221,0,0,0,-221,-27,0,0,0,-27,-65,0,0,0,-65,-8,0,0,0,-8,20699,0,155,0,20854,2500,0,19,0,2519,"December 31, 2022"
15,Metals & Mining,173394,16,12,0,173422,21022,2,1,0,21025,1391,0,0,0,1391,169,0,0,0,169,277,0,0,0,277,33,0,0,0,33,172603,16,12,0,172631,20849,2,1,0,20852,"December 31, 2022"
16,"Oil, Gas & Consumable Fuels",558113,321,282,0,558716,67665,39,34,0,67738,-2230,0,0,0,-2230,-270,0,0,0,-270,-554,0,0,0,-554,-67,0,0,0,-67,553080,320,282,0,553682,66808,39,34,0,66881,"December 31, 2022"
17,Power,214686,1181,205,7819,223891,26028,143,25,948,27144,-1087,0,0,-3,-1090,-132,0,0,0,-132,177,0,0,-9,168,21,0,0,-1,20,208250,1179,205,7884,217518,25155,142,25,952,26274,"December 31, 2022"
18,Realty,58522,126,101,17018,75767,7095,15,12,2063,9185,3150,0,0,67,3217,382,0,0,8,390,98,0,0,-33,65,12,0,0,-4,8,56810,126,101,16579,73616,6862,15,12,2003,8892,"December 31, 2022"
19,Services,82114,949,0,2664,85727,9955,115,0,323,10393,173,0,0,-16,157,21,0,0,-2,19,-21,0,0,-9,-30,-3,0,0,-1,-4,78726,949,0,2634,82309,9510,115,0,318,9943,"December 31, 2022"
20,Telecommunication,130036,147,0,0,130183,15765,18,0,0,15783,-506,40,0,0,-466,-61,5,0,0,-56,-77,0,0,0,-77,-9,0,0,0,-9,126212,147,0,0,126359,15246,18,0,0,15264,"December 31, 2022"
21,Textiles,20056,0,0,0,20056,2432,0,0,0,2432,-30,0,0,0,-30,-4,0,0,0,-4,-134,0,0,0,-134,-16,0,0,0,-16,19363,0,0,0,19363,2339,0,0,0,2339,"December 31, 2022"
22,Utilities,638,0,0,0,638,77,0,0,0,77,16,0,0,0,16,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,580,0,0,0,580,70,0,0,0,70,"December 31, 2022"
23,Sovereign,0,133307,6743,0,140050,0,16161,817,0,16979,0,1337,860,0,2197,0,162,104,0,266,0,-486,-1938,0,-2424,0,-59,-234,0,-293,0,133093,4848,0,137941,0,16077,586,0,16663,"December 31, 2022"
24,Others,11709,82064,122223,4235,220231,1420,9949,14818,513,26700,19,-3453,-676,0,-4110,2,-418,-82,0,-498,69,682,1464,0,2215,8,82,177,0,267,11328,82966,124364,4235,222893,1368,10022,15022,512,26924,"December 31, 2022"
,Grand Total,4930543,238399,139918,31736,5340596,597771,28903,16963,3848,647485,9017,-1886,206,48,7385,1093,-229,25,6,895,2102,213,-477,-51,1787,254,7,-58,-6,216,4834447,239097,140134,31332,5245010,583968,28881,16927,3785,633561,"December 31, 2022"
