0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
,,"AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","AUC as on December 31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment December 16-31, 2022","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","Net Investment January 01-15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","AUC as on January 15, 2023","January 15, 2023"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,"January 15, 2023"
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,"January 15, 2023"
1,Automobile and Auto Components,258501,0,11,0,258512,31225,0,2,0,31227,-224,0,0,0,-224,-27,0,0,0,-27,-1064,0,0,0,-1064,-131,0,0,0,-131,261177,0,11,0,261188,32073,0,2,0,32075,"January 15, 2023"
2,Capital Goods,128667,402,0,0,129069,15542,48,0,0,15590,166,0,0,0,166,20,0,0,0,20,168,-1,0,0,167,21,0,0,0,21,131201,402,0,0,131603,16112,49,0,0,16161,"January 15, 2023"
3,Chemicals,99657,0,0,0,99657,12038,0,0,0,12038,-620,0,0,0,-620,-75,0,0,0,-75,-432,0,0,0,-432,-53,0,0,0,-53,97555,0,0,0,97555,11980,0,0,0,11980,"January 15, 2023"
4,Construction,74950,623,2208,0,77781,9053,75,267,0,9395,-72,0,0,0,-72,-9,0,0,0,-9,390,0,0,0,390,48,0,0,0,48,77599,623,2178,0,80400,9529,77,268,0,9874,"January 15, 2023"
5,Construction Materials,82781,924,1007,0,84712,9999,112,122,0,10233,-57,0,0,0,-57,-7,0,0,0,-7,223,0,0,0,223,27,0,0,0,27,83547,924,1007,0,85478,10260,114,124,0,10498,"January 15, 2023"
6,Consumer Durables,162351,0,0,0,162351,19611,0,0,0,19611,130,0,0,0,130,16,0,0,0,16,-864,0,0,0,-864,-106,0,0,0,-106,156655,0,0,0,156655,19237,0,0,0,19237,"January 15, 2023"
7,Consumer Services,117078,419,495,0,117992,14142,51,60,0,14253,974,0,75,0,1049,118,0,9,0,127,-375,0,0,0,-375,-46,0,0,0,-46,110006,419,495,0,110920,13509,52,61,0,13622,"January 15, 2023"
8,Diversified,1533,188,0,0,1721,185,23,0,0,208,2,0,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1553,188,0,0,1741,191,23,0,0,214,"January 15, 2023"
9,Fast Moving Consumer Goods,328790,175,128,0,329093,39716,21,15,0,39752,1370,0,0,0,1370,165,0,0,0,165,-333,0,0,0,-333,-41,0,0,0,-41,326024,175,128,0,326327,40036,22,16,0,40074,"January 15, 2023"
10,Financial Services,1593155,16781,5979,0,1615915,192442,2027,722,0,195191,2806,16,-78,0,2744,339,-16,-9,0,332,-6701,-638,98,0,-7241,-823,-78,12,0,-889,1567289,16148,6081,0,1589518,192464,1983,747,0,195194,"January 15, 2023"
11,Forest Materials,1854,425,0,0,2279,224,51,0,0,275,73,0,0,0,73,9,0,0,0,9,30,0,0,0,30,4,0,0,0,4,1897,425,0,0,2322,233,52,0,0,285,"January 15, 2023"
12,Healthcare,232296,364,0,0,232660,28060,44,0,0,28104,50,0,0,0,50,6,0,0,0,6,105,0,0,0,105,13,0,0,0,13,232803,364,0,0,233167,28588,45,0,0,28633,"January 15, 2023"
13,Information Technology,505182,0,340,0,505522,61023,0,41,0,61064,-2265,0,0,0,-2265,-274,0,0,0,-274,-3457,0,0,0,-3457,-424,0,0,0,-424,508061,0,340,0,508401,62390,0,42,0,62432,"January 15, 2023"
14,"Media, Entertainment & Publication",20699,0,155,0,20854,2500,0,19,0,2519,-65,0,0,0,-65,-8,0,0,0,-8,-150,0,0,0,-150,-18,0,0,0,-18,20185,0,155,0,20340,2479,0,19,0,2498,"January 15, 2023"
15,Metals & Mining,172603,16,12,0,172631,20849,2,1,0,20852,277,0,0,0,277,33,0,0,0,33,2518,0,0,0,2518,309,0,0,0,309,177024,16,12,0,177052,21739,2,1,0,21742,"January 15, 2023"
16,"Oil, Gas & Consumable Fuels",553080,320,282,0,553682,66808,39,34,0,66881,-554,0,0,0,-554,-67,0,0,0,-67,-2824,0,0,0,-2824,-347,0,0,0,-347,540091,319,282,0,540692,66324,39,35,0,66398,"January 15, 2023"
