0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on June 15, 2015","AUC as on June 15, 2015","AUC as on June 15, 2015","AUC as on June 15, 2015","AUC as on June 15, 2015","AUC as on June 15, 2015","Net Investment June 01-15, 2015","Net Investment June 01-15, 2015","Net Investment June 01-15, 2015","Net Investment June 01-15, 2015","Net Investment June 01-15, 2015","Net Investment June 01-15, 2015","Net Investment June 16-30, 2015","Net Investment June 16-30, 2015","Net Investment June 16-30, 2015","Net Investment June 16-30, 2015","Net Investment June 16-30, 2015","Net Investment June 16-30, 2015","AUC as on June 30, 2015","AUC as on June 30, 2015","AUC as on June 30, 2015","AUC as on June 30, 2015","AUC as on June 30, 2015","AUC as on June 30, 2015","June 30, 2015"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"June 30, 2015"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"June 30, 2015"
1,Automobiles & Auto Components,111417,0,111417,17385,0,17385,255,0,255,40,0,40,-93,0,-93,-15,0,-15,116661,0,116661,18298,0,18298,"June 30, 2015"
2,Total Financial Services,392143,62042,454185,61189,9681,70870,122,-2294,-2172,19,-358,-339,114,-1109,-995,18,-174,-156,412938,61355,474293,64770,9624,74393,"June 30, 2015"
2a,Banks,170665,1808,172474,26630,282,26913,-368,15,-352,-57,2,-55,-235,20,-215,-37,3,-34,177926,1879,179805,27908,295,28203,"June 30, 2015"
2b,Other Financial Services1,221477,60234,281711,34559,9399,43958,490,-2310,-1820,76,-360,-284,349,-1129,-780,55,-177,-122,235012,59477,294489,36862,9329,46191,"June 30, 2015"
3,Capital Goods,116439,917,117357,18169,143,18312,667,0,667,104,0,104,-272,-50,-322,-43,-8,-50,121387,867,122254,19040,136,19176,"June 30, 2015"
4,Chemicals & Petrochemicals,23546,43,23589,3674,7,3681,326,0,326,51,0,51,22,0,22,3,0,3,24576,168,24744,3855,26,3881,"June 30, 2015"
5,Coal,22649,0,22649,3534,0,3534,205,0,205,32,0,32,221,0,221,35,0,35,24556,0,24556,3852,0,3852,"June 30, 2015"
6,Commercial Services & Supplies,4833,200,5033,754,31,785,-609,0,-609,-95,0,-95,-14,0,-14,-2,0,-2,4629,200,4829,726,31,757,"June 30, 2015"
7,Construction Materials,39159,1230,40389,6110,192,6302,126,0,126,20,0,20,-149,0,-149,-23,0,-23,40954,1230,42184,6424,193,6617,"June 30, 2015"
8,Consumer Durables,4838,0,4838,755,0,755,31,0,31,5,0,5,33,0,33,5,0,5,4420,0,4420,693,0,693,"June 30, 2015"
9,Diversified2,4366,0,4366,681,0,681,-33,0,-33,-5,0,-5,-82,0,-82,-13,0,-13,4561,0,4561,715,0,715,"June 30, 2015"
10,Diversified Consumer Services,665,0,665,104,0,104,58,0,58,9,0,9,-3,0,-3,0,0,0,690,0,690,108,0,108,"June 30, 2015"
11,"Food, Beverages & Tobacco",88438,0,88438,13800,0,13800,-140,0,-140,-22,0,-22,-366,0,-366,-57,0,-57,91900,0,91900,14415,0,14415,"June 30, 2015"
12,Forest Materials,871,0,871,136,0,136,2,0,2,0,0,0,12,0,12,2,0,2,917,0,917,144,0,144,"June 30, 2015"
13,General Industrials,15157,385,15542,2365,60,2425,49,0,49,8,0,8,93,0,93,15,0,15,15416,385,15801,2418,60,2478,"June 30, 2015"
14,Hardware Technology & Equipment,34,0,34,5,0,5,-2,0,-2,0,0,0,0,0,0,0,0,0,37,0,37,6,0,6,"June 30, 2015"
15,Healthcare Equipment & Supplies,70,0,70,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,13,0,13,"June 30, 2015"
16,Healthcare Services,7551,125,7676,1178,20,1198,-6,0,-6,-1,0,-1,50,0,50,8,0,8,8572,125,8697,1345,20,1364,"June 30, 2015"
17,"Hotels, Restaurants & Tourism",8849,0,8849,1381,0,1381,-16,0,-16,-2,0,-2,-7,0,-7,-1,0,-1,9040,0,9040,1418,0,1418,"June 30, 2015"
18,Household & Personal Products,67943,130,68073,10602,20,10622,-161,0,-161,-25,0,-25,142,0,142,22,0,22,74554,130,74684,11694,20,11714,"June 30, 2015"
19,Media,24814,704,25518,3872,110,3982,272,0,272,42,0,42,422,-16,406,66,-2,64,26585,686,27271,4170,108,4277,"June 30, 2015"
20,Metals & Mining,32808,1565,34374,5119,244,5364,-395,43,-352,-62,7,-55,-491,31,-461,-77,5,-72,31951,1588,33539,5012,249,5261,"June 30, 2015"
21,Oil & Gas,99817,892,100710,15575,139,15715,-3,-239,-242,0,-37,-38,331,0,331,52,0,52,107275,892,108167,16826,140,16966,"June 30, 2015"
22,Pharmaceuticals & Biotechnology,165376,0,165376,25805,0,25805,-65,0,-65,-10,0,-10,-171,0,-171,-27,0,-27,178878,0,178878,28057,0,28057,"June 30, 2015"
23,Realty,15282,263,15544,2385,41,2425,-54,0,-54,-8,0,-8,-90,0,-90,-14,0,-14,15723,263,15985,2466,41,2507,"June 30, 2015"
24,Retailing,5934,0,5934,926,0,926,-8,0,-8,-1,0,-1,8,0,8,1,0,1,6188,0,6188,971,0,971,"June 30, 2015"
25,Software & Services,205442,0,205442,32057,0,32057,-1387,0,-1387,-216,0,-216,-1215,0,-1215,-191,0,-191,250144,0,250144,39235,0,39235,"June 30, 2015"
26,Telecom Services,50042,3742,53784,7809,584,8392,869,20,889,136,3,139,335,25,361,53,4,57,52460,3766,56226,8228,591,8819,"June 30, 2015"
27,Telecommunications Equipment,206,0,206,32,0,32,-2,0,-2,0,0,0,2,0,2,0,0,0,208,0,208,33,0,33,"June 30, 2015"
28,"Textiles, Apparels & Accessories",26229,0,26229,4093,0,4093,101,0,101,16,0,16,47,0,47,7,0,7,28133,0,28133,4413,0,4413,"June 30, 2015"
29,Transportation,37566,15,37581,5862,2,5864,486,2,488,76,0,76,40,0,40,6,0,6,41808,15,41823,6558,2,6560,"June 30, 2015"
29 a,Airlines,101,0,101,16,0,16,-11,0,-11,-2,0,-2,-15,0,-15,-2,0,-2,174,0,174,27,0,27,"June 30, 2015"
29 b,Logistics,2756,1,2758,430,0,430,-3,0,-3,0,0,0,2,0,2,0,0,0,2794,1,2795,438,0,438,"June 30, 2015"
29 c,Marine Port & Services,20537,0,20537,3205,0,3205,-74,0,-74,-12,0,-12,13,0,13,2,0,2,25089,0,25089,3935,0,3935,"June 30, 2015"
29 d,Roads & Highways,2549,14,2563,398,2,400,29,2,31,4,0,5,18,0,18,3,0,3,2638,14,2652,414,2,416,"June 30, 2015"
29 e,Shipping,1304,0,1304,203,0,203,13,0,13,2,0,2,4,0,4,1,0,1,1265,0,1265,198,0,198,"June 30, 2015"
29 f,Surface Transportation,43,0,43,7,0,7,0,0,0,0,0,0,1,0,1,0,0,0,51,0,51,8,0,8,"June 30, 2015"
29 g,Transport Related Services,10275,0,10275,1603,0,1603,532,0,532,83,0,83,19,0,19,3,0,3,9798,0,9798,1537,0,1537,"June 30, 2015"
30,Utilities3,62927,5932,68859,9819,926,10745,-676,-237,-913,-105,-37,-142,-276,38,-238,-43,6,-37,62392,5956,68348,9786,934,10720,"June 30, 2015"
31,Sovereign,0,150736,150736,0,23521,23521,0,-3115,-3115,0,-486,-486,0,2412,2412,0,378,378,0,152675,152675,0,23947,23947,"June 30, 2015"
32,Others4,281873,99604,381477,43983,15542,59525,-788,-882,-1670,-123,-138,-261,-1211,7108,5897,-190,1115,925,293976,104569,398546,46110,16402,62512,"June 30, 2015"
,Grand Total,1917286,328526,2245812,299170,51263,350433,-776,-6702,-7479,-121,-1046,-1167,-2568,8439,5871,-403,1324,921,2051608,334872,2386479,321796,52525,374321,"June 30, 2015"
