0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
8,Diversified,2955,191,0,0,3146,360,23,0,0,383,11,0,0,0,11,1,0,0,0,1,34,0,0,0,34,4,0,0,0,4,2987,191,0,0,3178,365,23,0,0,388,"April 30, 2023"
9,Fast Moving Consumer Goods,334006,158,128,0,334292,40745,19,16,0,40780,348,0,0,0,348,42,0,0,0,42,802,-1,0,0,801,98,0,0,0,98,343937,157,128,0,344222,42055,19,16,0,42090,"April 30, 2023"
10,Financial Services,1564726,16214,6378,0,1587318,190877,1978,778,0,193633,4410,-573,429,0,4266,538,-70,52,0,520,3280,395,710,0,4385,401,49,87,0,537,1595764,16214,7088,0,1619066,195122,1982,867,0,197971,"April 30, 2023"
11,Forest Materials,1999,410,0,0,2409,244,50,0,0,294,23,0,0,0,23,3,0,0,0,3,7,0,0,0,7,1,0,0,0,1,2028,410,0,0,2438,248,50,0,0,298,"April 30, 2023"
12,Healthcare,229648,439,0,0,230087,28014,54,0,0,28068,320,0,0,0,320,39,0,0,0,39,-49,0,0,0,-49,-6,0,0,0,-6,232435,439,0,0,232874,28421,54,0,0,28475,"April 30, 2023"
13,Information Technology,483647,0,340,0,483987,58999,0,41,0,59040,1002,0,0,0,1002,122,0,0,0,122,-5910,0,0,0,-5910,-723,0,0,0,-723,462248,0,340,0,462588,56521,0,42,0,56563,"April 30, 2023"
14,"Media, Entertainment & Publication",17432,0,135,0,17567,2126,0,16,0,2142,-66,0,0,0,-66,-8,0,0,0,-8,-153,0,0,0,-153,-19,0,0,0,-19,16792,0,135,0,16927,2053,0,16,0,2069,"April 30, 2023"
15,Metals & Mining,138941,16,1512,0,140469,16949,2,184,0,17135,675,0,0,0,675,82,0,0,0,82,745,0,0,0,745,91,0,0,0,91,142877,16,1512,0,144405,17470,2,185,0,17657,"April 30, 2023"
16,"Oil, Gas & Consumable Fuels",456307,300,284,0,456891,55664,37,35,0,55736,-564,0,0,0,-564,-69,0,0,0,-69,936,0,0,0,936,114,0,0,0,114,470227,300,285,0,470812,57497,37,35,0,57569,"April 30, 2023"
17,Power,153139,1055,205,7585,161984,18681,129,25,925,19760,33,-35,0,-8,-10,4,-4,0,-1,-1,406,1100,0,6,1512,50,134,0,1,185,156898,2155,205,7688,166946,19185,264,25,940,20414,"April 30, 2023"
18,Realty,55961,276,304,16509,73050,6827,34,37,2014,8912,-278,0,0,-186,-464,-34,0,0,-23,-57,62,-147,207,0,122,8,-18,25,0,15,58247,126,510,16970,75853,7122,15,62,2075,9274,"April 30, 2023"
19,Services,79280,150,0,2696,82126,9671,18,0,329,10018,-82,0,0,0,-82,-10,0,0,0,-10,187,0,0,60,247,23,0,0,7,30,82099,150,0,2753,85002,10039,18,0,337,10394,"April 30, 2023"
20,Telecommunication,113828,297,0,0,114125,13886,36,0,0,13922,-8,-138,0,0,-146,-1,-17,0,0,-18,-2,0,0,0,-2,0,0,0,0,0,119202,162,0,0,119364,14575,20,0,0,14595,"April 30, 2023"
21,Textiles,15919,342,0,0,16261,1942,42,0,0,1984,-59,342,0,0,283,-7,42,0,0,35,8,0,0,0,8,1,0,0,0,1,17028,342,0,0,17370,2082,42,0,0,2124,"April 30, 2023"
22,Utilities,572,0,0,0,572,70,0,0,0,70,-8,0,0,0,-8,-1,0,0,0,-1,-13,0,0,0,-13,-2,0,0,0,-2,612,0,0,0,612,75,0,0,0,75,"April 30, 2023"
23,Sovereign,0,143592,4202,0,147794,0,17517,512,0,18029,0,414,-639,0,-225,0,51,-78,0,-27,0,1608,-583,0,1025,0,197,-71,0,126,0,145336,3631,0,148967,0,17771,444,0,18216,"April 30, 2023"
24,Others,10702,73592,123722,4177,212193,1305,8977,15093,510,25885,412,-1010,103,0,-495,50,-123,13,0,-60,126,-1149,1109,0,86,15,-141,136,0,7,10518,70941,125638,4237,211334,1286,8674,15362,518,25841,"April 30, 2023"
,Grand Total,4590577,239431,140738,30967,5001713,559994,29208,17168,3778,610148,8767,-1025,-200,-193,7349,1069,-125,-24,-24,896,2864,1830,1434,67,6195,350,224,175,8,757,4670771,239303,143002,31649,5084725,571118,29261,17486,3870,621735,"April 30, 2023"
