0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
10,Financial Services,1567289,16653,6081,0,1590023,192464,2045,747,0,195256,-6701,-638,98,0,-7241,-823,-78,12,0,-889,-8503,14,-11,0,-8500,-1040,1,-1,0,-1040,1512278,16163,6065,0,1534506,185014,1978,742,0,187734,"January 31, 2023"
11,Forest Materials,1897,425,0,0,2322,233,52,0,0,285,30,0,0,0,30,4,0,0,0,4,25,0,0,0,25,3,0,0,0,3,1915,425,0,0,2340,234,52,0,0,286,"January 31, 2023"
12,Healthcare,232803,364,0,0,233167,28588,45,0,0,28633,105,0,0,0,105,13,0,0,0,13,123,0,0,0,123,15,0,0,0,15,227272,364,0,0,227636,27805,45,0,0,27850,"January 31, 2023"
13,Information Technology,507447,0,340,0,507787,62315,0,42,0,62357,-3461,0,0,0,-3461,-425,0,0,0,-425,1324,0,0,0,1324,162,0,0,0,162,517061,0,340,0,517401,63258,0,42,0,63300,"January 31, 2023"
14,"Media, Entertainment & Publication",20185,0,155,0,20340,2479,0,19,0,2498,-150,0,0,0,-150,-18,0,0,0,-18,-304,0,-20,0,-324,-37,0,-2,0,-39,19247,0,135,0,19382,2355,0,16,0,2371,"January 31, 2023"
15,Metals & Mining,177024,16,12,0,177052,21739,2,1,0,21742,2518,0,0,0,2518,309,0,0,0,309,1851,0,0,0,1851,226,0,0,0,226,162632,16,12,0,162660,19897,2,1,0,19900,"January 31, 2023"
16,"Oil, Gas & Consumable Fuels",540091,319,282,0,540692,66324,39,35,0,66398,-2824,0,0,0,-2824,-347,0,0,0,-347,-4772,0,0,0,-4772,-584,0,0,0,-584,487290,319,282,0,487891,59616,39,35,0,59690,"January 31, 2023"
17,Power,208015,1179,205,7890,217289,25544,145,25,969,26683,-664,0,0,-17,-681,-81,0,0,-2,-83,248,-30,0,-6,212,30,-4,0,-1,25,170738,1149,205,7753,179845,20888,141,25,949,22003,"January 31, 2023"
18,Realty,56137,126,101,16715,73079,6894,15,12,2053,8974,-80,0,0,-52,-132,-10,0,0,-6,-16,-245,243,207,-57,148,-30,30,25,-7,18,53874,376,304,16189,70743,6591,46,37,1981,8655,"January 31, 2023"
19,Services,78993,949,0,2620,82562,9700,117,0,322,10139,210,0,0,-9,201,26,0,0,-1,25,-1505,0,0,-6,-1511,-184,0,0,-1,-185,70212,250,0,2601,73063,8590,31,0,318,8939,"January 31, 2023"
20,Telecommunication,119367,147,0,0,119514,14658,18,0,0,14676,-1752,0,0,0,-1752,-215,0,0,0,-215,-548,15,0,0,-533,-67,2,0,0,-65,116219,162,0,0,116381,14218,20,0,0,14238,"January 31, 2023"
21,Textiles,18572,0,0,0,18572,2281,0,0,0,2281,-55,0,0,0,-55,-7,0,0,0,-7,-113,0,0,0,-113,-14,0,0,0,-14,18278,0,0,0,18278,2236,0,0,0,2236,"January 31, 2023"
22,Utilities,584,0,0,0,584,72,0,0,0,72,7,0,0,0,7,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,568,0,0,0,568,70,0,0,0,70,"January 31, 2023"
23,Sovereign,0,134111,4577,0,138688,0,16469,562,0,17031,0,329,-1097,0,-768,0,40,-135,0,-95,0,3005,0,0,3005,0,368,0,0,368,0,136069,3756,0,139825,0,16647,460,0,17106,"January 31, 2023"
24,Others,11088,80996,123909,4235,220228,1362,9946,15216,520,27044,34,-647,-97,0,-710,4,-79,-12,0,-87,-19,1185,-69,0,1097,-2,146,-8,0,134,11613,82438,124685,4235,222971,1421,10086,15254,518,27279,"January 31, 2023"
,Grand Total,4784816,238155,139490,31460,5193921,587578,29246,17130,3863,637817,-15068,-957,-1096,-77,-17198,-1850,-118,-135,-10,-2113,-13784,4488,20,-69,-9345,-1686,549,2,-8,-1143,4602889,240522,139545,30779,5013735,563122,29426,17072,3765,613390,"January 31, 2023"
