0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
6,Commercial Services & Supplies,15123,0,0,0,15123,2073,0,0,0,2073,43,0,0,0,43,6,0,0,0,6,110,0,0,0,110,15,0,0,0,15,21530,0,0,0,21530,2966,0,0,0,2966,"February 15, 2021"
7,Construction Materials,66611,229,200,0,67040,9131,31,27,0,9189,-379,0,0,0,-379,-52,0,0,0,-52,801,0,0,0,801,110,0,0,0,110,80726,229,200,0,81155,11121,32,28,0,11181,"February 15, 2021"
8,Consumer Durables,86326,0,0,0,86326,11833,0,0,0,11833,-508,0,0,0,-508,-70,0,0,0,-70,973,0,0,0,973,134,0,0,0,134,92035,0,0,0,92035,12679,0,0,0,12679,"February 15, 2021"
9,Diversified2,8681,200,0,0,8881,1190,27,0,0,1217,-76,0,0,0,-76,-10,0,0,0,-10,-15,0,0,0,-15,-2,0,0,0,-2,9302,200,0,0,9502,1281,28,0,0,1309,"February 15, 2021"
10,Diversified Consumer Services,2680,0,0,0,2680,367,0,0,0,367,-6,0,0,0,-6,-1,0,0,0,-1,-25,0,0,0,-25,-3,0,0,0,-3,2847,0,0,0,2847,392,0,0,0,392,"February 15, 2021"
11,Food & Drugs Retailing,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"February 15, 2021"
12,"Food, Beverages & Tobacco",108584,214,0,0,108798,14884,29,0,0,14913,-312,0,0,0,-312,-43,0,0,0,-43,-1119,0,0,0,-1119,-154,0,0,0,-154,112359,214,0,0,112573,15478,29,0,0,15507,"February 15, 2021"
13,Forest Materials,1345,335,79,0,1759,184,46,11,0,241,-2,-20,0,0,-22,0,-3,0,0,-3,-5,0,0,0,-5,-1,0,0,0,-1,1453,335,79,0,1867,200,46,11,0,257,"February 15, 2021"
14,General Industrials,23759,55,0,0,23814,3257,8,0,0,3265,220,0,0,0,220,30,0,0,0,30,389,0,0,0,389,54,0,0,0,54,26563,55,0,0,26618,3659,8,0,0,3667,"February 15, 2021"
15,Hardware Technology & Equipment,45,0,0,0,45,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53,0,0,0,53,7,0,0,0,7,"February 15, 2021"
16,Healthcare Equipment & Supplies,184,0,0,0,184,25,0,0,0,25,20,0,0,0,20,3,0,0,0,3,32,0,0,0,32,4,0,0,0,4,265,0,0,0,265,37,0,0,0,37,"February 15, 2021"
17,Healthcare Services,37016,0,0,0,37016,5074,0,0,0,5074,1228,0,0,0,1228,168,0,0,0,168,409,0,0,0,409,56,0,0,0,56,42477,0,0,0,42477,5852,0,0,0,5852,"February 15, 2021"
18,"Hotels, Restaurants & Tourism",20459,100,0,0,20559,2804,14,0,0,2818,41,0,0,0,41,6,0,0,0,6,91,0,0,0,91,13,0,0,0,13,22599,100,0,0,22699,3113,14,0,0,3127,"February 15, 2021"
19,Household & Personal Products,142992,0,0,0,142992,19601,0,0,0,19601,-63,0,0,0,-63,-9,0,0,0,-9,-743,0,0,0,-743,-102,0,0,0,-102,140928,0,0,0,140928,19414,0,0,0,19414,"February 15, 2021"
20,Insurance,91234,90,0,0,91324,12506,12,0,0,12518,-46,10,0,0,-36,-6,1,0,0,-5,539,0,0,0,539,74,0,0,0,74,96263,90,0,0,96353,13261,12,0,0,13273,"February 15, 2021"
21,Media,20530,111,0,0,20641,2814,15,0,0,2829,61,0,0,0,61,8,0,0,0,8,-110,65,165,0,120,-15,9,23,0,17,20879,108,230,0,21217,2876,15,32,0,2923,"February 15, 2021"
22,Metals & Mining,55694,544,71,0,56309,7634,75,10,0,7719,-415,297,0,0,-118,-57,41,0,0,-16,528,0,0,0,528,73,0,0,0,73,64504,544,70,0,65118,8886,75,10,0,8971,"February 15, 2021"
23,Oil & Gas,346768,2670,80,0,349518,47534,366,11,0,47911,1480,10,0,0,1490,203,1,0,0,204,1485,0,-31,0,1454,205,0,-4,0,201,389713,5059,130,0,394902,53686,697,18,0,54401,"February 15, 2021"
24,Pharmaceuticals & Biotechnology,154519,0,0,0,154519,21181,0,0,0,21181,-443,0,0,0,-443,-61,0,0,0,-61,77,0,0,0,77,11,0,0,0,11,161361,0,0,0,161361,22229,0,0,0,22229,"February 15, 2021"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"February 15, 2021"
26,Realty,34560,138,0,0,34698,4737,19,0,0,4756,-390,0,0,0,-390,-53,0,0,0,-53,128,-3,0,0,125,18,0,0,0,18,40508,136,0,0,40644,5580,19,0,0,5599,"February 15, 2021"
27,Retailing,53487,150,0,0,53637,7332,21,0,0,7353,116,0,0,0,116,16,0,0,0,16,1950,0,0,0,1950,268,0,0,0,268,65126,150,0,0,65276,8972,21,0,0,8993,"February 15, 2021"
28,Software & Services,526311,0,0,0,526311,72145,0,0,0,72145,1328,0,0,0,1328,182,0,0,0,182,-1013,0,0,0,-1013,-140,0,0,0,-140,545108,0,0,0,545108,75093,0,0,0,75093,"February 15, 2021"
29,Telecom Services,82813,456,0,0,83269,11352,62,0,0,11414,781,-15,0,0,766,107,-2,0,0,105,357,-10,0,0,347,49,-1,0,0,48,88673,444,0,0,89117,12216,61,0,0,12277,"February 15, 2021"
30,Telecommunications Equipment,105,0,0,0,105,14,0,0,0,14,6,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102,0,0,0,102,14,0,0,0,14,"February 15, 2021"
31,"Textiles, Apparels & Accessories",40219,0,0,0,40219,5513,0,0,0,5513,70,0,0,0,70,10,0,0,0,10,-496,0,0,0,-496,-68,0,0,0,-68,42128,0,0,0,42128,5804,0,0,0,5804,"February 15, 2021"
32,Transportation,44183,799,750,0,45732,6056,110,103,0,6269,269,0,0,0,269,37,0,0,0,37,441,50,0,0,491,61,7,0,0,68,52083,849,750,0,53682,7175,117,103,0,7395,"February 15, 2021"
32 a,Airlines,10508,699,0,0,11207,1440,96,0,0,1536,53,0,0,0,53,7,0,0,0,7,-83,0,0,0,-83,-11,0,0,0,-11,11105,699,0,0,11804,1530,96,0,0,1626,"February 15, 2021"
32 b,Logistics,1962,0,0,0,1962,269,0,0,0,269,47,0,0,0,47,6,0,0,0,6,13,0,0,0,13,2,0,0,0,2,2039,0,0,0,2039,281,0,0,0,281,"February 15, 2021"
32 c,Marine Port & Services,19657,100,0,0,19757,2695,14,0,0,2709,148,0,0,0,148,20,0,0,0,20,342,50,0,0,392,47,7,0,0,54,24516,150,0,0,24666,3377,21,0,0,3398,"February 15, 2021"
32 d,Roads & Highways,1774,0,750,0,2524,243,0,103,0,346,19,0,0,0,19,3,0,0,0,3,68,0,0,0,68,9,0,0,0,9,2269,0,750,0,3019,313,0,103,0,416,"February 15, 2021"
32 e,Shipping,962,0,0,0,962,132,0,0,0,132,2,0,0,0,2,0,0,0,0,0,-60,0,0,0,-60,-8,0,0,0,-8,894,0,0,0,894,123,0,0,0,123,"February 15, 2021"
32 f,Surface Transportation,30,0,0,0,30,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,4,0,0,0,4,"February 15, 2021"
32 g,Transport Related Services,6075,0,0,0,6075,833,0,0,0,833,-33,0,0,0,-33,-5,0,0,0,-5,135,0,0,0,135,19,0,0,0,19,7759,0,0,0,7759,1069,0,0,0,1069,"February 15, 2021"
32 h,Airport Services,3214,0,0,0,3214,441,0,0,0,441,34,0,0,0,34,5,0,0,0,5,26,0,0,0,26,4,0,0,0,4,3470,0,0,0,3470,478,0,0,0,478,"February 15, 2021"
33,Utilities3,83241,2182,250,0,85673,11410,299,34,0,11743,164,-13,0,0,151,22,-2,0,0,20,450,-1,0,0,449,62,0,0,0,62,96610,2179,250,0,99039,13309,300,34,0,13643,"February 15, 2021"
34,Sovereign,0,155359,2981,0,158340,0,21296,409,0,21705,0,1700,-261,0,1439,0,233,-36,0,197,0,-1635,-114,0,-1749,0,-225,-16,0,-241,0,154967,2868,0,157835,0,21348,395,0,21743,"February 15, 2021"
35,Others4,21049,93530,70092,26828,211499,2885,12821,9608,3678,28992,-363,-2097,-230,10,-2680,-50,-287,-32,1,-368,1861,122,2838,738,5559,257,17,391,102,767,17625,91183,72643,27277,208728,2428,12561,10007,3758,28754,"February 15, 2021"
,Grand Total,3715720,285136,87779,26828,4115463,509338,39086,12032,3678,564134,983,-327,-874,10,-208,135,-45,-120,1,-29,18883,-545,2251,738,21327,2601,-75,310,102,2938,4178629,285536,90284,27277,4581726,575643,39335,12437,3758,631173,"February 15, 2021"
