0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on November 15, 2014","AUC as on November 15, 2014","AUC as on November 15, 2014","AUC as on November 15, 2014","AUC as on November 15, 2014","AUC as on November 15, 2014","Net Investment November 01-15, 2014","Net Investment November 01-15, 2014","Net Investment November 01-15, 2014","Net Investment November 01-15, 2014","Net Investment November 01-15, 2014","Net Investment November 01-15, 2014","Net Investment November 16-30, 2014","Net Investment November 16-30, 2014","Net Investment November 16-30, 2014","Net Investment November 16-30, 2014","Net Investment November 16-30, 2014","Net Investment November 16-30, 2014","AUC as on November 30, 2014","AUC as on November 30, 2014","AUC as on November 30, 2014","AUC as on November 30, 2014","AUC as on November 30, 2014","AUC as on November 30, 2014","November 30, 2014"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"November 30, 2014"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"November 30, 2014"
1,Automobiles & Auto Components,114652,100,114752,18598,16,18614,2595,0,2595,421,0,421,18,0,18,3,0,3,118281,100,118381,19086,16,19102,"November 30, 2014"
2,Total Financial Services,482570,52472,535042,78279,8512,86791,2160,294,2453,350,48,398,1086,1393,2479,175,225,400,476667,54100,530767,76914,8730,85644,"November 30, 2014"
2a,Banks,273447,160,273606,44356,26,44382,1139,26,1165,185,4,189,458,31,489,74,5,79,260359,192,260551,42011,31,42042,"November 30, 2014"
2b,Other Financial Services1,209124,52312,261436,33923,8486,42408,1021,268,1289,166,43,209,628,1362,1990,101,220,321,216308,53908,270216,34903,8699,43602,"November 30, 2014"
3,Capital Goods,116095,412,116508,18832,67,18899,734,11,746,119,2,121,633,-76,557,102,-12,90,119153,337,119490,19226,54,19281,"November 30, 2014"
4,Chemicals & Petrochemicals,18697,150,18847,3033,24,3057,63,0,63,10,0,10,-31,0,-31,-5,0,-5,18770,150,18920,3029,24,3053,"November 30, 2014"
5,Coal,12407,0,12407,2013,0,2013,-58,0,-58,-9,0,-9,-38,0,-38,-6,0,-6,12262,0,12262,1979,0,1979,"November 30, 2014"
6,Commercial Services & Supplies,13681,200,13881,2219,32,2252,-51,0,-51,-8,0,-8,-82,263,181,-13,42,29,13297,470,13767,2146,76,2221,"November 30, 2014"
7,Construction Materials,38331,595,38926,6218,97,6314,187,-50,137,30,-8,22,176,150,326,28,24,53,37424,745,38169,6039,120,6159,"November 30, 2014"
8,Consumer Durables,6553,0,6553,1063,0,1063,-75,0,-75,-12,0,-12,-135,0,-135,-22,0,-22,6604,0,6604,1066,0,1066,"November 30, 2014"
