0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","AUC  as on February 28, 2014","Net  Investment  February 15-28, 2014","Net  Investment  February 15-28, 2014","Net  Investment  February 15-28, 2014","Net  Investment  February 15-28, 2014","Net  Investment  February 15-28, 2014","Net  Investment  February 15-28, 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","Net  Investment March 01 - 15 , 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","AUC  as on March 15, 2014","March 15, 2014"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"March 15, 2014"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"March 15, 2014"
1,Automobiles & Auto Components,67522,0,67522,10878,0,10878,395,0,395,64,0,64,383,0,383,62,0,62,71502,0,71502,11623,0,11623,"March 15, 2014"
2,Total Financial Services,320682,31786,352467,51663,5121,56784,333,3895,4228,54,628,681,3724,2959,6683,605,481,1086,353085,34673,387758,57396,5636,63033,"March 15, 2014"
2a,Banks,185910,87,185998,29951,14,29965,226,-10,217,36,-2,35,3048,0,3048,495,0,495,210146,87,210233,34161,14,34175,"March 15, 2014"
2b,Other Financial Services1,134771,31698,166470,21712,5107,26819,107,3905,4012,17,629,646,676,2959,3635,110,481,591,142939,34586,177525,23236,5622,28858,"March 15, 2014"
3,Capital Goods,79379,451,79830,12788,73,12861,578,0,578,93,0,93,1040,0,1040,169,0,169,84020,451,84471,13658,73,13731,"March 15, 2014"
4,Chemicals & Petrochemicals,11120,3,11123,1792,0,1792,30,0,30,5,0,5,55,0,55,9,0,9,11387,3,11390,1851,0,1851,"March 15, 2014"
5,Coal,8522,0,8522,1373,0,1373,-64,0,-64,-10,0,-10,-124,0,-124,-20,0,-20,9085,0,9085,1477,0,1477,"March 15, 2014"
6,Commercial Services & Supplies,7799,0,7799,1256,0,1256,42,0,42,7,0,7,76,0,76,12,0,12,9447,0,9447,1536,0,1536,"March 15, 2014"
7,Construction Materials,25691,0,25691,4139,0,4139,-31,0,-31,-5,0,-5,172,0,172,28,0,28,28110,0,28110,4569,0,4569,"March 15, 2014"
8,Consumer Durables,3993,0,3993,643,0,643,0,0,0,0,0,0,-28,0,-28,-5,0,-5,4018,0,4018,653,0,653,"March 15, 2014"
9,Diversified2,2594,0,2594,418,0,418,4,0,4,1,0,1,19,0,19,3,0,3,2551,0,2551,415,0,415,"March 15, 2014"
10,Diversified Consumer Services,175,0,175,28,0,28,0,0,0,0,0,0,12,0,12,2,0,2,187,0,187,30,0,30,"March 15, 2014"
11,"Food, Beverages & Tobacco",83037,0,83037,13378,0,13378,630,0,630,101,0,101,714,0,714,116,0,116,87005,0,87005,14143,0,14143,"March 15, 2014"
12,Forest Materials,356,0,356,57,0,57,0,0,0,0,0,0,2,0,2,0,0,0,370,0,370,60,0,60,"March 15, 2014"
13,General Industrials,6762,0,6762,1089,0,1089,-16,0,-16,-3,0,-3,9,0,9,1,0,1,7011,0,7011,1140,0,1140,"March 15, 2014"
14,Hardware Technology & Equipment,91,0,91,15,0,15,-3,0,-3,-1,0,-1,-37,0,-37,-6,0,-6,80,0,80,13,0,13,"March 15, 2014"
15,Healthcare Equipment & Supplies,182,0,182,29,0,29,0,0,0,0,0,0,5,0,5,1,0,1,203,0,203,33,0,33,"March 15, 2014"
16,Healthcare Services,5556,125,5681,895,20,915,2,0,2,0,0,0,-4,0,-4,-1,0,-1,5233,125,5358,851,20,871,"March 15, 2014"
17,"Hotels, Restaurants & Tourism",5205,0,5205,838,0,838,14,0,14,2,0,2,-3,0,-3,0,0,0,5184,0,5184,843,0,843,"March 15, 2014"
18,Household & Personal Products,41605,0,41605,6703,0,6703,48,0,48,8,0,8,-100,0,-100,-16,0,-16,40679,0,40679,6613,0,6613,"March 15, 2014"
19,Media,19331,190,19521,3114,31,3145,-25,0,-25,-4,0,-4,254,0,254,41,0,41,20158,1137,21295,3277,185,3462,"March 15, 2014"
20,Metals & Mining,36544,279,36822,5887,45,5932,185,15,200,30,2,32,395,0,395,64,0,64,37900,279,38179,6161,45,6206,"March 15, 2014"
21,Oil & Gas,82676,2586,85262,13319,417,13736,46,-9,37,7,-1,6,1259,330,1589,205,54,258,90202,2869,93071,14663,466,15129,"March 15, 2014"
22,Pharmaceuticals & Biotechnology,99163,32,99195,15975,5,15981,316,0,316,51,0,51,-4868,0,-4868,-791,0,-791,91655,32,91687,14899,5,14904,"March 15, 2014"
23,Realty,11863,250,12113,1911,40,1951,1,0,1,0,0,0,155,0,155,25,0,25,13990,250,14240,2274,41,2315,"March 15, 2014"
24,Retailing,3345,0,3345,539,0,539,3,0,3,0,0,0,21,0,21,3,0,3,3238,0,3238,526,0,526,"March 15, 2014"
25,Software & Services,246815,0,246815,39763,0,39763,398,0,398,64,0,64,595,0,595,97,0,97,226612,0,226612,36837,0,36837,"March 15, 2014"
26,Telecom Services,29916,460,30376,4820,74,4894,196,0,196,32,0,32,683,0,683,111,0,111,31709,460,32169,5155,75,5229,"March 15, 2014"
27,Telecommunications Equipment,84,0,84,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,86,0,86,14,0,14,"March 15, 2014"
28,"Textiles, Apparels & Accessories",15966,0,15966,2572,0,2572,420,0,420,68,0,68,263,0,263,43,0,43,17083,0,17083,2777,0,2777,"March 15, 2014"
29,Transportation,15073,0,15073,2428,0,2428,28,0,28,5,0,5,52,0,52,8,0,8,16329,0,16329,2654,0,2654,"March 15, 2014"
29 a,Airlines,109,0,109,17,0,17,0,0,0,0,0,0,1,0,1,0,0,0,116,0,116,19,0,19,"March 15, 2014"
29 b,Logistics,1176,0,1176,189,0,189,-5,0,-5,-1,0,-1,-6,0,-6,-1,0,-1,1154,0,1154,188,0,188,"March 15, 2014"
29 c,Marine Port & Services,7352,0,7352,1184,0,1184,20,0,20,3,0,3,5,0,5,1,0,1,8077,0,8077,1313,0,1313,"March 15, 2014"
29 d,Roads & Highways,886,0,886,143,0,143,12,0,12,2,0,2,59,0,59,10,0,10,1112,0,1112,181,0,181,"March 15, 2014"
29 e,Shipping,1216,0,1216,196,0,196,8,0,8,1,0,1,2,0,2,0,0,0,1213,0,1213,197,0,197,"March 15, 2014"
29 f,Surface Transportation,4,0,4,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,5,0,5,1,0,1,"March 15, 2014"
29 g,Transport Related Services,4330,0,4330,698,0,698,-6,0,-6,-1,0,-1,-10,0,-10,-2,0,-2,4653,0,4653,756,0,756,"March 15, 2014"
30,Utilities3,45482,484,45966,7327,78,7405,-103,0,-103,-17,0,-17,31,20,51,5,3,8,47103,504,47607,7657,82,7739,"March 15, 2014"
31,Sovereign,0,79861,79861,0,12866,12866,0,-859,-859,0,-138,-138,0,6149,6149,0,1000,1000,0,86332,86332,0,14034,14034,"March 15, 2014"
32,Others4,48021,32749,80770,7736,5276,13012,-7,922,915,-1,149,147,311,4684,4995,51,761,812,51211,36693,87904,8325,5965,14289,"March 15, 2014"
,Grand Total,1324546,149256,1473802,213389,24046,237434,3417,3965,7381,550,639,1189,5068,14142,19210,823,2299,3122,1366435,163809,1530244,222123,26628,248751,"March 15, 2014"
,,,,,,,,,,,,,,,,,,,,,,,,,,"March 15, 2014"
