0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on April 15, 2016","AUC as on April 15, 2016","AUC as on April 15, 2016","AUC as on April 15, 2016","AUC as on April 15, 2016","AUC as on April 15, 2016","Net Investment April 01-15, 2016","Net Investment April 01-15, 2016","Net Investment April 01-15, 2016","Net Investment April 01-15, 2016","Net Investment April 01-15, 2016","Net Investment April 01-15, 2016","Net Investment April 16-30, 2016","Net Investment April 16-30, 2016","Net Investment April 16-30, 2016","Net Investment April 16-30, 2016","Net Investment April 16-30, 2016","Net Investment April 16-30, 2016","AUC as on April 30, 2016","AUC as on April 30, 2016","AUC as on April 30, 2016","AUC as on April 30, 2016","AUC as on April 30, 2016","AUC as on April 30, 2016","April 30, 2016"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"April 30, 2016"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"April 30, 2016"
29 a,Airlines,477,699,1176,72,105,177,11,0,11,2,0,2,-17,0,-17,-3,0,-3,466,699,1165,70,105,175,"April 30, 2016"
29 b,Logistics,2992,1,2994,450,0,451,-9,0,-9,-1,0,-1,1,0,1,0,0,0,2879,1,2880,433,0,433,"April 30, 2016"
29 c,Marine Port & Services,18541,0,18541,2791,0,2791,30,0,30,5,0,5,57,0,57,9,0,9,18756,0,18756,2820,0,2820,"April 30, 2016"
29 d,Roads & Highways,2604,410,3014,392,62,454,-8,0,-8,-1,0,-1,-10,-25,-35,-2,-4,-5,2484,385,2869,373,58,431,"April 30, 2016"
29 e,Shipping,1337,0,1337,201,0,201,2,0,2,0,0,0,1,0,1,0,0,0,1333,0,1333,200,0,200,"April 30, 2016"
29 f,Surface Transportation,52,0,52,8,0,8,0,0,0,0,0,0,-4,0,-4,-1,0,-1,47,0,47,7,0,7,"April 30, 2016"
29 g,Transport Related Services,7052,0,7052,1062,0,1062,-24,0,-24,-4,0,-4,12,0,12,2,0,2,7513,0,7513,1130,0,1130,"April 30, 2016"
30,Utilities3,64417,7045,71462,9697,1061,10758,188,-220,-32,28,-33,-5,-80,-14,-93,-12,-2,-14,63915,7023,70938,9609,1056,10665,"April 30, 2016"
31,Sovereign,0,177872,177872,0,26776,26776,0,4158,4158,0,626,626,0,1371,1371,0,206,206,0,177468,177468,0,26680,26680,"April 30, 2016"
32,Others4,271021,101811,372832,40798,15326,56125,1368,1589,2957,206,239,445,2231,1739,3970,335,261,597,277186,104524,381710,41671,15714,57385,"April 30, 2016"
,Grand Total,1927807,342421,2270228,290204,51547,341751,4020,4548,8568,605,685,1290,4396,1871,6266,661,281,942,1937234,344112,2281346,291236,51732,342969,"April 30, 2016"
