0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on February 28, 2017","AUC as on February 28, 2017","AUC as on February 28, 2017","AUC as on February 28, 2017","AUC as on February 28, 2017","AUC as on February 28, 2017","Net Investment February 16-28, 2017","Net Investment February 16-28, 2017","Net Investment February 16-28, 2017","Net Investment February 16-28, 2017","Net Investment February 16-28, 2017","Net Investment February 16-28, 2017","Net Investment March 01-15, 2017","Net Investment March 01-15, 2017","Net Investment March 01-15, 2017","Net Investment March 01-15, 2017","Net Investment March 01-15, 2017","Net Investment March 01-15, 2017","AUC as on March 15, 2017","AUC as on March 15, 2017","AUC as on March 15, 2017","AUC as on March 15, 2017","AUC as on March 15, 2017","AUC as on March 15, 2017","March 15, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"March 15, 2017"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"March 15, 2017"
1,Automobiles & Auto Components,146279,317,146596,21918,48,21966,-516,0,-516,-77,0,-77,688,0,688,105,0,105,152478,317,152795,23274,48,23322,"March 15, 2017"
2,Total Financial Services,500622,35476,536098,75014,5316,80329,9585,-126,9459,1436,-19,1417,4302,481,4783,657,73,730,521472,35921,557393,79596,5483,85079,"March 15, 2017"
2a,Banks,248423,3806,252229,37224,570,37794,9782,-11,9771,1466,-2,1464,2940,40,2980,449,6,455,258837,3853,262691,39508,588,40097,"March 15, 2017"
2b,Other Financial Services1,252199,31670,283869,37790,4745,42535,-197,-116,-312,-29,-17,-47,1362,441,1803,208,67,275,262635,32068,294703,40088,4895,44983,"March 15, 2017"
3,Capital Goods,120594,847,121442,18070,127,18197,300,0,300,45,0,45,129,0,129,20,0,20,123278,847,124125,18817,129,18946,"March 15, 2017"
4,Chemicals & Petrochemicals,31947,0,31947,4787,0,4787,-160,0,-160,-24,0,-24,-98,0,-98,-15,0,-15,31806,0,31806,4855,0,4855,"March 15, 2017"
5,Coal,13844,0,13844,2074,0,2074,-165,0,-165,-25,0,-25,-205,0,-205,-31,0,-31,12478,0,12478,1905,0,1905,"March 15, 2017"
6,Commercial Services & Supplies,5253,200,5453,787,30,817,44,0,44,7,0,7,57,0,57,9,0,9,5479,200,5679,836,31,867,"March 15, 2017"
7,Construction Materials,50487,649,51136,7565,97,7662,180,0,180,27,0,27,558,0,558,85,0,85,52543,649,53192,8020,99,8119,"March 15, 2017"
8,Consumer Durables,3527,0,3527,529,0,529,-6,0,-6,-1,0,-1,-29,0,-29,-4,0,-4,3621,0,3621,553,0,553,"March 15, 2017"
9,Diversified2,3632,0,3632,544,0,544,-9,0,-9,-1,0,-1,45,0,45,7,0,7,3729,0,3729,569,0,569,"March 15, 2017"
10,Diversified Consumer Services,267,0,267,40,0,40,0,0,0,0,0,0,-1,0,-1,0,0,0,266,0,266,41,0,41,"March 15, 2017"
11,"Food, Beverages & Tobacco",95866,89,95955,14365,13,14378,-765,0,-765,-115,0,-115,-548,0,-548,-84,0,-84,96116,89,96205,14671,14,14684,"March 15, 2017"
12,Forest Materials,1350,0,1350,202,0,202,19,0,19,3,0,3,15,0,15,2,0,2,1351,0,1351,206,0,206,"March 15, 2017"
13,General Industrials,18493,385,18878,2771,58,2829,-662,0,-662,-99,0,-99,87,0,87,13,0,13,18575,385,18960,2835,59,2894,"March 15, 2017"
14,Hardware Technology & Equipment,35,0,35,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,5,0,5,"March 15, 2017"
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"March 15, 2017"
16,Healthcare Services,9548,0,9548,1431,0,1431,159,0,159,24,0,24,1128,0,1128,172,0,172,10024,0,10024,1530,0,1530,"March 15, 2017"
17,"Hotels, Restaurants & Tourism",5895,125,6020,883,19,902,48,0,48,7,0,7,106,0,106,16,0,16,6138,125,6263,937,19,956,"March 15, 2017"
18,Household & Personal Products,72607,0,72607,10880,0,10880,-272,0,-272,-41,0,-41,34,0,34,5,0,5,73926,0,73926,11284,0,11284,"March 15, 2017"
19,Media,34978,745,35723,5241,112,5353,-97,2,-95,-15,0,-14,201,0,201,31,0,31,36340,743,37083,5547,113,5660,"March 15, 2017"
20,Metals & Mining,40989,521,41509,6142,78,6220,20,0,20,3,0,3,1679,0,1679,256,0,256,42621,518,43139,6506,79,6585,"March 15, 2017"
21,Oil & Gas,156295,34,156329,23419,5,23424,1432,0,1432,215,0,215,2713,0,2713,414,0,414,161803,34,161836,24697,5,24702,"March 15, 2017"
22,Pharmaceuticals & Biotechnology,132057,0,132057,19787,0,19787,-1810,0,-1810,-271,0,-271,-991,0,-991,-151,0,-151,131787,0,131787,20116,0,20116,"March 15, 2017"
23,Realty,15812,575,16387,2369,86,2455,18,0,18,3,0,3,142,0,142,22,0,22,16302,575,16877,2488,88,2576,"March 15, 2017"
24,Retailing,6229,0,6229,933,0,933,-4,0,-4,-1,0,-1,25,0,25,4,0,4,6323,0,6323,965,0,965,"March 15, 2017"
25,Software & Services,231005,0,231005,34614,0,34614,54,0,54,8,0,8,1103,0,1103,168,0,168,232887,0,232887,35547,0,35547,"March 15, 2017"
26,Telecom Services,37280,1939,39219,5586,291,5877,279,0,279,42,0,42,1220,0,1220,186,0,186,37735,1939,39674,5760,296,6056,"March 15, 2017"
27,Telecommunications Equipment,285,0,285,43,0,43,3,0,3,0,0,0,0,0,0,0,0,0,305,0,305,46,0,46,"March 15, 2017"
28,"Textiles, Apparels & Accessories",23731,0,23731,3556,0,3556,-23,0,-23,-4,0,-4,131,0,131,20,0,20,24781,0,24781,3783,0,3783,"March 15, 2017"
29,Transportation,31871,719,32591,4776,108,4883,13,0,13,2,0,2,61,0,61,9,0,9,32979,719,33699,5034,110,5144,"March 15, 2017"
29 a,Airlines,280,699,979,42,105,147,23,0,23,3,0,3,3,0,3,0,0,0,320,699,1019,49,107,156,"March 15, 2017"
29 b,Logistics,2503,1,2503,375,0,375,-39,0,-39,-6,0,-6,-14,0,-14,-2,0,-2,2608,1,2609,398,0,398,"March 15, 2017"
29 c,Marine Port & Services,18510,0,18510,2773,0,2773,124,0,124,19,0,19,57,0,57,9,0,9,19129,0,19129,2920,0,2920,"March 15, 2017"
29 d,Roads & Highways,2627,20,2647,394,3,397,-48,0,-48,-7,0,-7,26,0,26,4,0,4,2774,20,2794,423,3,426,"March 15, 2017"
29 e,Shipping,1431,0,1431,214,0,214,-1,0,-1,0,0,0,3,0,3,0,0,0,1459,0,1459,223,0,223,"March 15, 2017"
29 f,Surface Transportation,36,0,36,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,39,0,39,6,0,6,"March 15, 2017"
29 g,Transport Related Services,6485,0,6485,972,0,972,-46,0,-46,-7,0,-7,-15,0,-15,-2,0,-2,6649,0,6649,1015,0,1015,"March 15, 2017"
30,Utilities3,83464,5931,89395,12506,889,13395,-516,-15,-530,-77,-2,-79,-535,-43,-578,-82,-7,-88,79602,5858,85460,12150,894,13044,"March 15, 2017"
31,Sovereign,0,156726,156726,0,23484,23484,0,-271,-271,0,-41,-41,0,852,852,0,130,130,0,158912,158912,0,24256,24256,"March 15, 2017"
32,Others4,380960,104901,485861,57083,15718,72802,-193,80,-113,-29,12,-17,1847,-565,1282,282,-86,196,390086,104769,494855,59542,15992,75534,"March 15, 2017"
,Grand Total,2255202,310178,2565380,337921,46477,384399,6957,-330,6628,1042,-49,993,13862,725,14587,2116,111,2227,2306870,312601,2619471,352115,47715,399830,"March 15, 2017"
