0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
29 b,Logistics,2580,1,2582,376,0,376,7,0,7,1,0,1,7,0,7,1,0,1,2792,1,2794,415,0,416,"March 15, 2016"
29 c,Marine Port & Services,15393,0,15393,2243,0,2243,21,0,21,3,0,3,97,0,97,14,0,14,17734,0,17734,2638,0,2638,"March 15, 2016"
29 d,Roads & Highways,2489,20,2509,363,3,366,-16,0,-16,-2,0,-2,14,0,14,2,0,2,2694,20,2714,401,3,404,"March 15, 2016"
29 e,Shipping,1136,0,1136,166,0,166,6,0,6,1,0,1,2,0,2,0,0,0,1262,0,1262,188,0,188,"March 15, 2016"
29 f,Surface Transportation,42,0,42,6,0,6,0,0,0,0,0,0,1,0,1,0,0,0,52,0,52,8,0,8,"March 15, 2016"
29 g,Transport Related Services,6221,0,6221,907,0,907,-19,0,-19,-3,0,-3,253,0,253,38,0,38,6414,0,6414,954,0,954,"March 15, 2016"
30,Utilities3,54925,7547,62472,8005,1100,9105,801,-81,720,117,-12,105,455,-218,237,68,-32,35,59333,7339,66672,8825,1092,9917,"March 15, 2016"
31,Sovereign,0,173313,173313,0,25258,25258,0,-3301,-3301,0,-481,-481,0,-1029,-1029,0,-153,-153,0,171412,171412,0,25497,25497,"March 15, 2016"
32,Others4,228165,100592,328756,33252,14660,47912,592,-3964,-3372,86,-578,-491,1442,298,1740,215,44,259,252134,101313,353447,37504,15070,52574,"March 15, 2016"
,Grand Total,1703016,340123,2043139,248195,49569,297764,-3224,-8110,-11334,-470,-1182,-1652,9559,-2924,6635,1422,-435,987,1815044,336859,2151903,269979,50106,320086,"March 15, 2016"
