0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,ReportDate
6,Commercial Services & Supplies,9550,200,0,9750,1369,29,0,1398,-78,0,0,-78,-11,0,0,-11,253,0,0,253,36,0,0,36,10787,200,0,10987,1521,28,0,1549,"August 31, 2018"
7,Construction Materials,68627,779,0,69406,9836,112,0,9948,47,0,0,47,7,0,0,7,-383,0,0,-383,-54,0,0,-54,72167,779,0,72946,10175,110,0,10285,"August 31, 2018"
8,Consumer Durables,39904,0,0,39904,5719,0,0,5719,223,0,0,223,32,0,0,32,118,0,0,118,17,0,0,17,39928,0,0,39928,5630,0,0,5630,"August 31, 2018"
9,Diversified2,2874,0,0,2874,412,0,0,412,-60,0,0,-60,-9,0,0,-9,-34,0,0,-34,-5,0,0,-5,2925,0,0,2925,412,0,0,412,"August 31, 2018"
10,Diversified Consumer Services,2539,0,0,2539,364,0,0,364,15,0,0,15,2,0,0,2,181,0,0,181,26,0,0,26,2755,0,0,2755,388,0,0,388,"August 31, 2018"
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"August 31, 2018"
12,"Food, Beverages & Tobacco",111259,612,0,111871,15947,88,0,16035,-26,0,0,-26,-4,0,0,-4,95,0,0,95,13,0,0,13,116671,612,0,117283,16450,86,0,16536,"August 31, 2018"
13,Forest Materials,1668,0,0,1668,239,0,0,239,-9,0,0,-9,-1,0,0,-1,46,0,0,46,7,0,0,7,1720,0,0,1720,243,0,0,243,"August 31, 2018"
14,General Industrials,20705,385,0,21090,2968,55,0,3023,-93,0,0,-93,-13,0,0,-13,260,0,0,260,37,0,0,37,21746,385,0,22131,3066,54,0,3120,"August 31, 2018"
15,Hardware Technology & Equipment,50,0,0,50,7,0,0,7,1,0,0,1,0,0,0,0,8,0,0,8,1,0,0,1,51,0,0,51,7,0,0,7,"August 31, 2018"
16,Healthcare Equipment & Supplies,98,0,0,98,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,93,13,0,0,13,"August 31, 2018"
17,Healthcare Services,14339,0,0,14339,2055,0,0,2055,76,0,0,76,11,0,0,11,163,0,0,163,23,0,0,23,15093,0,0,15093,2128,0,0,2128,"August 31, 2018"
18,"Hotels, Restaurants & Tourism",14349,4,0,14353,2057,1,0,2058,112,0,0,112,16,0,0,16,157,0,0,157,22,0,0,22,15069,4,0,15073,2125,0,0,2125,"August 31, 2018"
19,Household & Personal Products,110163,0,0,110163,15790,0,0,15790,346,0,0,346,50,0,0,50,44,0,0,44,6,0,0,6,114985,0,0,114985,16212,0,0,16212,"August 31, 2018"
20,Insurance,8774,0,0,8774,1258,0,0,1258,59,0,0,59,8,0,0,8,-24,0,0,-24,-3,0,0,-3,8307,0,0,8307,1171,0,0,1171,"August 31, 2018"
21,Media,31285,340,0,31625,4484,49,0,4533,-293,-1,0,-294,-42,0,0,-42,-243,0,0,-243,-34,0,0,-34,30380,341,0,30721,4283,48,0,4331,"August 31, 2018"
22,Metals & Mining,63962,667,0,64629,9168,96,0,9264,-278,-8,0,-286,-40,-1,0,-41,-43,-16,0,-59,-6,-2,0,-8,69256,651,0,69907,9765,92,0,9857,"August 31, 2018"
23,Oil & Gas,242254,1821,0,244075,34722,261,0,34983,-214,-8,0,-222,-31,-1,0,-32,-827,14,0,-813,-117,2,0,-115,246370,1886,0,248256,34737,266,0,35003,"August 31, 2018"
24,Pharmaceuticals & Biotechnology,119951,0,0,119951,17192,0,0,17192,248,0,0,248,35,0,0,35,967,0,0,967,136,0,0,136,131523,0,0,131523,18544,0,0,18544,"August 31, 2018"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"August 31, 2018"
26,Realty,26343,522,0,26865,3776,75,0,3851,-58,0,0,-58,-8,0,0,-8,-212,0,0,-212,-30,0,0,-30,26069,522,0,26591,3675,74,0,3749,"August 31, 2018"
27,Retailing,27414,300,0,27714,3929,43,0,3972,-104,0,0,-104,-15,0,0,-15,-227,0,0,-227,-32,0,0,-32,28834,300,0,29134,4065,42,0,4107,"August 31, 2018"
28,Software & Services,350307,0,0,350307,50209,0,0,50209,-960,0,0,-960,-138,0,0,-138,285,0,0,285,40,0,0,40,365634,0,0,365634,51552,0,0,51552,"August 31, 2018"
29,Telecom Services,59941,1826,0,61767,8591,262,0,8853,322,-42,0,280,46,-6,0,40,26,0,0,26,4,0,0,4,61047,1826,0,62873,8607,257,0,8864,"August 31, 2018"
30,Telecommunications Equipment,218,0,0,218,31,0,0,31,-42,0,0,-42,-6,0,0,-6,-1,0,0,-1,0,0,0,0,230,0,0,230,32,0,0,32,"August 31, 2018"
31,"Textiles, Apparels & Accessories",45676,0,0,45676,6547,0,0,6547,-45,0,0,-45,-6,0,0,-6,300,0,0,300,42,0,0,42,46115,0,0,46115,6502,0,0,6502,"August 31, 2018"
32,Transportation,33131,699,0,33830,4749,100,0,4849,26,0,0,26,4,0,0,4,-338,0,0,-338,-48,0,0,-48,32484,699,0,33183,4580,99,0,4679,"August 31, 2018"
32 a,Airlines,6628,699,0,7327,950,100,0,1050,43,0,0,43,6,0,0,6,-145,0,0,-145,-20,0,0,-20,5771,699,0,6470,814,99,0,913,"August 31, 2018"
32 b,Logistics,1950,0,0,1950,279,0,0,279,3,0,0,3,0,0,0,0,-29,0,0,-29,-4,0,0,-4,1902,0,0,1902,268,0,0,268,"August 31, 2018"
32 c,Marine Port & Services,19262,0,0,19262,2761,0,0,2761,-98,0,0,-98,-14,0,0,-14,-189,0,0,-189,-27,0,0,-27,19563,0,0,19563,2758,0,0,2758,"August 31, 2018"
32 d,Roads & Highways,3678,0,0,3678,527,0,0,527,72,0,0,72,10,0,0,10,32,0,0,32,5,0,0,5,3693,0,0,3693,521,0,0,521,"August 31, 2018"
32 e,Shipping,1330,0,0,1330,191,0,0,191,1,0,0,1,0,0,0,0,-10,0,0,-10,-1,0,0,-1,1286,0,0,1286,181,0,0,181,"August 31, 2018"
32 f,Surface Transportation,56,0,0,56,8,0,0,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,8,0,0,8,"August 31, 2018"
32 g,Transport Related Services,227,0,0,227,33,0,0,33,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,210,0,0,210,30,0,0,30,"August 31, 2018"
33,Utilities3,80445,6300,0,86745,11530,903,0,12433,946,-242,0,704,136,-35,0,101,1311,-46,0,1265,185,-6,0,179,87130,6255,0,93385,12285,882,0,13167,"August 31, 2018"
34,Sovereign,0,215243,0,215243,0,30851,0,30851,0,5416,0,5416,0,776,0,776,0,-2004,0,-2004,0,-283,0,-283,0,212779,0,212779,0,30000,0,30000,"August 31, 2018"
35,Others4,69823,126363,2317,198503,10008,18111,332,28451,320,93,-27,386,46,13,-4,55,-137,1341,-17,1187,-19,189,-2,168,71088,127947,2275,201310,10023,18040,321,28384,"August 31, 2018"
,Grand Total,2944977,418703,2317,3365997,422100,60012,332,482444,2780,5272,-27,8025,398,756,-4,1150,-1005,-1858,-17,-2880,-142,-262,-2,-406,3013041,416194,2275,3431510,424818,58681,321,483820,"August 31, 2018"
