0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
8,Diversified,5888,168,0,0,6056,705,20,0,0,725,60,0,0,0,60,7,0,0,0,7,-9,0,0,0,-9,-1,0,0,0,-1,5995,168,0,0,6163,720,20,0,0,740,"May 31, 2024"
9,Fast Moving Consumer Goods,403890,133,285,0,404308,48365,16,34,0,48415,-1158,0,0,0,-1158,-139,0,0,0,-139,-3015,0,0,0,-3015,-362,0,0,0,-362,397024,133,285,0,397442,47663,16,34,0,47713,"May 31, 2024"
10,Financial Services,1846342,20503,12721,0,1879566,221094,2455,1523,0,225072,-9687,-908,-177,0,-10772,-1160,-109,-21,0,-1290,1104,306,1285,0,2695,133,37,154,0,324,1896907,20575,14414,0,1931896,227723,2470,1730,0,231923,"May 31, 2024"
11,Forest Materials,3136,467,0,0,3603,375,56,0,0,431,68,0,0,0,68,8,0,0,0,8,66,-10,0,0,56,8,-1,0,0,7,3209,458,0,0,3667,385,55,0,0,440,"May 31, 2024"
12,Healthcare,374931,183,0,0,375114,44897,22,0,0,44919,172,0,0,0,172,21,0,0,0,21,-11,75,0,0,64,-1,9,0,0,8,369812,258,0,0,370070,44396,31,0,0,44427,"May 31, 2024"
13,Information Technology,557013,0,361,0,557374,66701,0,43,0,66744,-5574,0,0,0,-5574,-667,0,0,0,-667,-228,0,0,0,-228,-27,0,0,0,-27,542783,0,361,0,543144,65161,0,43,0,65204,"May 31, 2024"
14,"Media, Entertainment & Publication",12089,0,75,0,12164,1448,0,9,0,1457,-59,0,-15,0,-74,-7,0,-2,0,-9,-85,0,0,0,-85,-10,0,0,0,-10,12621,0,75,0,12696,1515,0,9,0,1524,"May 31, 2024"
15,Metals & Mining,212099,71,0,0,212170,25398,8,0,0,25406,-735,0,0,0,-735,-88,0,0,0,-88,-218,1250,0,0,1032,-26,150,0,0,124,222899,1321,0,0,224220,26759,159,0,0,26918,"May 31, 2024"
16,"Oil, Gas & Consumable Fuels",584631,439,0,0,585070,70008,53,0,0,70061,-2808,0,0,0,-2808,-336,0,0,0,-336,-2746,0,0,0,-2746,-330,0,0,0,-330,589641,438,0,0,590079,70786,53,0,0,70839,"May 31, 2024"
17,Power,307533,3469,100,6818,317920,36826,415,12,816,38069,-792,-51,0,-6,-849,-95,-6,0,-1,-102,-2250,-6,0,2,-2254,-270,-1,0,0,-271,317445,3464,100,6678,327687,38109,416,12,802,39339,"May 31, 2024"
18,Realty,138643,189,694,19607,159133,16602,23,83,2348,19056,233,-1,0,-128,104,28,0,0,-15,13,1114,0,0,-214,900,134,0,0,-26,108,147421,189,681,19568,167859,17698,23,82,2349,20152,"May 31, 2024"
19,Services,147492,1048,0,4013,152553,17662,125,0,481,18268,-99,0,0,-11,-110,-12,0,0,-1,-13,-885,0,0,-4,-889,-106,0,0,0,-106,147341,1048,0,3999,152388,17688,126,0,480,18294,"May 31, 2024"
20,Telecommunication,227512,193,0,9715,237420,27244,23,0,1163,28430,-272,0,0,0,-272,-33,0,0,0,-33,1378,0,0,0,1378,165,0,0,0,165,239560,194,0,11233,250987,28759,23,0,1349,30131,"May 31, 2024"
21,Textiles,20427,460,0,0,20887,2446,55,0,0,2501,98,0,0,0,98,12,0,0,0,12,-3,0,0,0,-3,0,0,0,0,0,20543,460,0,0,21003,2466,55,0,0,2521,"May 31, 2024"
22,Utilities,1773,100,0,0,1873,212,12,0,0,224,60,0,0,0,60,7,0,0,0,7,-19,0,0,0,-19,-2,0,0,0,-2,1776,100,0,0,1876,213,12,0,0,225,"May 31, 2024"
23,Sovereign,0,219421,1497,0,220918,0,26275,179,0,26454,0,-1313,-177,0,-1490,0,-157,-21,0,-178,0,8481,-52,0,8429,0,1018,-6,0,1012,0,228326,1447,0,229773,0,27410,174,0,27584,"May 31, 2024"
24,Others,31993,79186,136033,4793,252005,3831,9482,16290,574,30177,180,226,1607,0,2013,22,27,192,0,241,15,824,1907,0,2746,1,99,229,0,329,24290,79728,140953,4793,249764,2916,9571,16921,575,29983,"May 31, 2024"
,Grand Total,6529339,329765,153152,45019,7057275,781871,39488,18339,5391,845089,-25280,-2046,823,-150,-26653,-3027,-245,99,-18,-3191,-306,10807,3461,-218,13744,-37,1297,415,-26,1649,6640608,340482,160021,46344,7187455,797203,40875,19210,5564,862852,"May 31, 2024"
