0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
6,Commercial Services & Supplies,5889,0,0,0,5889,774,0,0,0,774,-45,0,0,0,-45,-6,0,0,0,-6,5,0,0,0,5,1,0,0,0,1,6208,0,0,0,6208,822,0,0,0,822,"June 30, 2020"
7,Construction Materials,45569,409,10,0,45988,5988,54,1,0,6043,486,0,0,0,486,64,0,0,0,64,-97,0,-10,0,-107,-13,0,-1,0,-14,47781,409,0,0,48190,6326,54,0,0,6380,"June 30, 2020"
8,Consumer Durables,47202,0,0,0,47202,6202,0,0,0,6202,489,0,0,0,489,64,0,0,0,64,540,0,0,0,540,71,0,0,0,71,49585,0,0,0,49585,6565,0,0,0,6565,"June 30, 2020"
9,Diversified2,5219,0,0,0,5219,686,0,0,0,686,-197,0,0,0,-197,-26,0,0,0,-26,-263,0,0,0,-263,-35,0,0,0,-35,5242,0,0,0,5242,694,0,0,0,694,"June 30, 2020"
10,Diversified Consumer Services,1873,0,0,0,1873,246,0,0,0,246,-1,0,0,0,-1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1915,0,0,0,1915,254,0,0,0,254,"June 30, 2020"
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"June 30, 2020"
12,"Food, Beverages & Tobacco",95037,281,0,0,95318,12487,37,0,0,12524,147,-4,0,0,143,19,0,0,0,19,-670,-5,0,0,-675,-89,-1,0,0,-90,98713,276,0,0,98989,13070,37,0,0,13107,"June 30, 2020"
13,Forest Materials,586,434,0,0,1020,77,57,0,0,134,-7,0,0,0,-7,-1,0,0,0,-1,6,0,0,0,6,1,0,0,0,1,637,434,0,0,1071,84,57,0,0,141,"June 30, 2020"
14,General Industrials,11576,0,0,0,11576,1521,0,0,0,1521,272,0,0,0,272,36,0,0,0,36,-29,0,0,0,-29,-4,0,0,0,-4,12043,0,0,0,12043,1595,0,0,0,1595,"June 30, 2020"
15,Hardware Technology & Equipment,45,0,0,0,45,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,45,0,0,0,45,6,0,0,0,6,"June 30, 2020"
16,Healthcare Equipment & Supplies,67,0,0,0,67,9,0,0,0,9,-3,0,0,0,-3,0,0,0,0,0,-2,0,0,0,-2,0,0,0,0,0,67,0,0,0,67,9,0,0,0,9,"June 30, 2020"
17,Healthcare Services,19008,0,0,0,19008,2498,0,0,0,2498,-72,0,0,0,-72,-10,0,0,0,-10,-22,0,0,0,-22,-3,0,0,0,-3,18655,0,0,0,18655,2470,0,0,0,2470,"June 30, 2020"
18,"Hotels, Restaurants & Tourism",11065,104,0,0,11169,1454,14,0,0,1468,278,0,0,0,278,37,0,0,0,37,-90,0,0,0,-90,-12,0,0,0,-12,10979,104,0,0,11083,1454,14,0,0,1468,"June 30, 2020"
19,Household & Personal Products,123200,0,0,0,123200,16188,0,0,0,16188,-1146,0,0,0,-1146,-151,0,0,0,-151,-738,0,0,0,-738,-98,0,0,0,-98,129424,0,0,0,129424,17136,0,0,0,17136,"June 30, 2020"
20,Insurance,69271,0,0,0,69271,9102,0,0,0,9102,3790,0,0,0,3790,498,0,0,0,498,2300,0,0,0,2300,305,0,0,0,305,76169,0,0,0,76169,10085,0,0,0,10085,"June 30, 2020"
21,Media,16491,114,0,0,16605,2167,15,0,0,2182,-252,0,0,0,-252,-33,0,0,0,-33,89,0,0,0,89,12,0,0,0,12,17101,114,0,0,17215,2264,15,0,0,2279,"June 30, 2020"
22,Metals & Mining,28773,379,23,0,29175,3781,50,3,0,3834,-66,45,187,0,166,-9,6,25,0,22,-273,17,0,0,-256,-36,2,0,0,-34,29681,447,198,0,30326,3930,59,26,0,4015,"June 30, 2020"
23,Oil & Gas,298482,3589,546,0,302617,39219,472,72,0,39763,1673,-77,0,0,1596,220,-10,0,0,210,-1050,161,0,0,-889,-139,21,0,0,-118,312514,3726,546,0,316786,41378,493,72,0,41943,"June 30, 2020"
24,Pharmaceuticals & Biotechnology,121982,0,2135,0,124117,16028,0,281,0,16309,762,0,-5,0,757,100,0,-1,0,99,-216,0,2590,0,2374,-29,0,343,0,314,123041,0,4725,0,127766,16291,0,626,0,16917,"June 30, 2020"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"June 30, 2020"
26,Realty,21882,560,600,0,23042,2875,74,79,0,3028,276,0,0,0,276,36,0,0,0,36,-40,0,0,0,-40,-5,0,0,0,-5,22394,559,600,0,23553,2965,74,79,0,3118,"June 30, 2020"
27,Retailing,37682,150,0,0,37832,4951,20,0,0,4971,796,0,0,0,796,105,0,0,0,105,371,0,0,0,371,49,0,0,0,49,38286,150,0,0,38436,5069,20,0,0,5089,"June 30, 2020"
28,Software & Services,302762,0,0,0,302762,39782,0,0,0,39782,-1084,0,0,0,-1084,-142,0,0,0,-142,-300,0,0,0,-300,-40,0,0,0,-40,311359,0,0,0,311359,41225,0,0,0,41225,"June 30, 2020"
29,Telecom Services,85499,380,0,0,85879,11234,50,0,0,11284,-4255,-1,0,0,-4256,-559,0,0,0,-559,-761,-5,0,0,-766,-101,-1,0,0,-102,86215,375,0,0,86590,11415,50,0,0,11465,"June 30, 2020"
30,Telecommunications Equipment,96,0,0,0,96,13,0,0,0,13,-7,0,0,0,-7,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,127,0,0,0,127,17,0,0,0,17,"June 30, 2020"
31,"Textiles, Apparels & Accessories",27510,0,0,0,27510,3615,0,0,0,3615,-35,0,0,0,-35,-5,0,0,0,-5,-124,0,0,0,-124,-16,0,0,0,-16,28011,0,0,0,28011,3709,0,0,0,3709,"June 30, 2020"
32,Transportation,30006,699,0,0,30705,3943,92,0,0,4035,165,0,-160,0,5,22,0,-21,0,1,7,0,750,0,757,1,0,99,0,100,30727,699,750,0,32176,4068,93,99,0,4260,"June 30, 2020"
32 a,Airlines,5587,699,0,0,6286,734,92,0,0,826,260,0,0,0,260,34,0,0,0,34,92,0,0,0,92,12,0,0,0,12,5672,699,0,0,6371,751,93,0,0,844,"June 30, 2020"
32 b,Logistics,1167,0,0,0,1167,153,0,0,0,153,-1,0,-160,0,-161,0,0,-21,0,-21,-3,0,0,0,-3,0,0,0,0,0,1151,0,0,0,1151,152,0,0,0,152,"June 30, 2020"
32 c,Marine Port & Services,12550,0,0,0,12550,1649,0,0,0,1649,-27,0,0,0,-27,-4,0,0,0,-4,-12,0,0,0,-12,-2,0,0,0,-2,12639,0,0,0,12639,1673,0,0,0,1673,"June 30, 2020"
32 d,Roads & Highways,997,0,0,0,997,131,0,0,0,131,-16,0,0,0,-16,-2,0,0,0,-2,-28,0,750,0,722,-4,0,99,0,95,1110,0,750,0,1860,147,0,99,0,246,"June 30, 2020"
32 e,Shipping,814,0,0,0,814,107,0,0,0,107,-20,0,0,0,-20,-3,0,0,0,-3,-12,0,0,0,-12,-2,0,0,0,-2,820,0,0,0,820,109,0,0,0,109,"June 30, 2020"
32 f,Surface Transportation,23,0,0,0,23,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,3,0,0,0,3,"June 30, 2020"
32 g,Transport Related Services,6269,0,0,0,6269,824,0,0,0,824,-39,0,0,0,-39,-5,0,0,0,-5,-6,0,0,0,-6,-1,0,0,0,-1,6799,0,0,0,6799,900,0,0,0,900,"June 30, 2020"
32 h,Airport Services,2599,0,0,0,2599,341,0,0,0,341,8,0,0,0,8,1,0,0,0,1,-24,0,0,0,-24,-3,0,0,0,-3,2511,0,0,0,2511,332,0,0,0,332,"June 30, 2020"
33,Utilities3,67171,2326,0,0,69497,8826,306,0,0,9132,-1451,-20,0,0,-1471,-191,-3,0,0,-194,-759,-6,0,0,-765,-101,-1,0,0,-102,69099,2323,0,0,71422,9149,308,0,0,9457,"June 30, 2020"
34,Sovereign,0,140939,2308,0,143247,0,18519,303,0,18822,0,-712,-30,0,-742,0,-94,-4,0,-98,0,1177,196,0,1373,0,156,26,0,182,0,139926,2493,0,142419,0,18527,330,0,18857,"June 30, 2020"
35,Others4,18060,109484,53862,14667,196073,2373,14386,7077,1927,25763,8773,-1064,-319,48,7438,1153,-140,-42,6,977,-330,19,574,1909,2172,-44,2,76,253,287,18914,109234,54671,16316,199135,2504,14463,7239,2160,26366,"June 30, 2020"
,Grand Total,2485128,293788,68384,14667,2861967,326537,38603,8985,1927,376052,23335,-1989,-103,48,21291,3066,-261,-14,6,2797,-1504,444,3869,1909,4718,-199,59,512,253,625,2598955,291978,72576,16316,2979825,344109,38659,9609,2160,394537,"June 30, 2020"
