0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,ReportDate
15,Hardware Technology & Equipment,44,0,0,44,6,0,0,6,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,43,0,0,43,6,0,0,6,"December 31, 2018"
16,Healthcare Equipment & Supplies,97,0,0,97,14,0,0,14,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,97,0,0,97,14,0,0,14,"December 31, 2018"
17,Healthcare Services,15475,0,0,15475,2157,0,0,2157,128,0,0,128,18,0,0,18,-19,0,0,-19,-3,0,0,-3,15483,0,0,15483,2218,0,0,2218,"December 31, 2018"
18,"Hotels, Restaurants & Tourism",13547,4,0,13551,1888,0,0,1888,-28,0,0,-28,-4,0,0,-4,-137,0,0,-137,-20,0,0,-20,13624,4,0,13628,1952,1,0,1953,"December 31, 2018"
19,Household & Personal Products,110040,0,0,110040,15340,0,0,15340,-287,0,0,-287,-40,0,0,-40,520,0,0,520,74,0,0,74,109152,0,0,109152,15639,0,0,15639,"December 31, 2018"
20,Insurance,21671,0,0,21671,3021,0,0,3021,723,0,0,723,101,0,0,101,-67,0,0,-67,-10,0,0,-10,21908,0,0,21908,3139,0,0,3139,"December 31, 2018"
21,Media,27914,237,0,28151,3891,33,0,3924,-6,0,0,-6,-1,0,0,-1,-6,-4,0,-10,-1,-1,0,-2,27396,234,0,27630,3925,34,0,3959,"December 31, 2018"
22,Metals & Mining,56544,525,0,57069,7882,73,0,7955,-406,-15,0,-421,-57,-2,0,-59,267,0,0,267,38,0,0,38,58261,525,0,58786,8348,75,0,8423,"December 31, 2018"
23,Oil & Gas,214673,2705,0,217378,29925,377,0,30302,-970,343,0,-627,-135,48,0,-87,206,40,0,246,29,6,0,35,217795,2751,0,220546,31206,394,0,31600,"December 31, 2018"
24,Pharmaceuticals & Biotechnology,115361,450,0,115811,16081,63,0,16144,-489,0,0,-489,-68,0,0,-68,-357,500,0,143,-51,72,0,21,116754,950,0,117704,16729,136,0,16865,"December 31, 2018"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"December 31, 2018"
26,Realty,22894,590,0,23484,3191,82,0,3273,41,0,0,41,6,0,0,6,-88,0,0,-88,-13,0,0,-13,22379,590,0,22969,3207,85,0,3292,"December 31, 2018"
27,Retailing,26732,300,0,27032,3726,42,0,3768,279,0,0,279,39,0,0,39,231,0,0,231,33,0,0,33,26610,300,0,26910,3813,43,0,3856,"December 31, 2018"
28,Software & Services,336562,0,0,336562,46917,0,0,46917,-996,0,0,-996,-139,0,0,-139,-732,0,0,-732,-105,0,0,-105,323497,0,0,323497,46351,0,0,46351,"December 31, 2018"
29,Telecom Services,50556,1823,0,52379,7047,254,0,7301,-131,0,0,-131,-18,0,0,-18,127,0,0,127,18,0,0,18,51050,1823,0,52873,7314,261,0,7575,"December 31, 2018"
30,Telecommunications Equipment,179,0,0,179,25,0,0,25,-3,0,0,-3,0,0,0,0,-7,0,0,-7,-1,0,0,-1,182,0,0,182,26,0,0,26,"December 31, 2018"
31,"Textiles, Apparels & Accessories",39729,0,0,39729,5538,0,0,5538,-279,0,0,-279,-39,0,0,-39,11,0,0,11,2,0,0,2,39891,0,0,39891,5716,0,0,5716,"December 31, 2018"
32,Transportation,39288,699,0,39987,5477,97,0,5574,-253,0,0,-253,-35,0,0,-35,22,0,0,22,3,0,0,3,41217,699,0,41916,5906,100,0,6006,"December 31, 2018"
32 a,Airlines,6490,699,0,7189,905,97,0,1002,-98,0,0,-98,-14,0,0,-14,-73,0,0,-73,-10,0,0,-10,7004,699,0,7703,1003,100,0,1103,"December 31, 2018"
32 b,Logistics,2001,0,0,2001,279,0,0,279,-107,0,0,-107,-15,0,0,-15,-25,0,0,-25,-4,0,0,-4,1985,0,0,1985,284,0,0,284,"December 31, 2018"
32 c,Marine Port & Services,18110,0,0,18110,2525,0,0,2525,-60,0,0,-60,-8,0,0,-8,-26,0,0,-26,-4,0,0,-4,18892,0,0,18892,2707,0,0,2707,"December 31, 2018"
32 d,Roads & Highways,2621,0,0,2621,365,0,0,365,43,0,0,43,6,0,0,6,18,0,0,18,3,0,0,3,2750,0,0,2750,394,0,0,394,"December 31, 2018"
32 e,Shipping,1254,0,0,1254,175,0,0,175,-14,0,0,-14,-2,0,0,-2,-16,0,0,-16,-2,0,0,-2,1154,0,0,1154,165,0,0,165,"December 31, 2018"
32 f,Surface Transportation,43,0,0,43,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,7,0,0,7,"December 31, 2018"
32 g,Transport Related Services,8767,0,0,8767,1222,0,0,1222,-16,0,0,-16,-2,0,0,-2,145,0,0,145,21,0,0,21,9387,0,0,9387,1345,0,0,1345,"December 31, 2018"
33,Utilities3,82816,5141,0,87957,11545,717,0,12262,293,-5,0,288,41,-1,0,40,841,0,0,841,120,0,0,120,86155,5147,0,91302,12345,737,0,13082,"December 31, 2018"
34,Sovereign,0,210280,0,210280,0,29313,0,29313,0,-1078,0,-1078,0,-150,0,-150,0,1255,0,1255,0,180,0,180,0,210697,0,210697,0,30189,0,30189,"December 31, 2018"
35,Others4,33315,126394,0,159709,4644,17619,0,22263,6814,1060,0,7874,950,148,0,1098,-2254,1018,0,-1236,-323,146,0,-177,31818,127161,0,158979,4559,18220,0,22779,"December 31, 2018"
,Grand Total,2704093,406516,2088,3112697,376951,56668,291,433910,2200,1660,1,3861,307,231,0,538,943,3089,-4,4028,135,443,-1,577,2727549,408592,2064,3138205,390809,58544,296,449649,"December 31, 2018"
