0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
12,"Food, Beverages & Tobacco",124262,598,170,0,125030,16549,80,23,0,16652,-395,-10,0,0,-405,-53,-1,0,0,-54,-913,0,0,0,-913,-120,0,0,0,-120,123888,598,170,0,124656,16292,79,22,0,16393,"December 15, 2021"
13,Forest Materials,2059,325,79,0,2463,274,43,11,0,328,6,0,0,0,6,1,0,0,0,1,10,0,0,0,10,1,0,0,0,1,2211,325,79,0,2615,291,43,10,0,344,"December 15, 2021"
14,General Industrials,38823,55,0,0,38878,5170,7,0,0,5177,-89,0,0,0,-89,-12,0,0,0,-12,158,0,0,0,158,21,0,0,0,21,41306,55,0,0,41361,5432,7,0,0,5439,"December 15, 2021"
15,Hardware Technology & Equipment,76,0,0,0,76,10,0,0,0,10,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,78,0,0,0,78,10,0,0,0,10,"December 15, 2021"
16,Healthcare Equipment & Supplies,1894,0,0,0,1894,252,0,0,0,252,307,0,0,0,307,41,0,0,0,41,11,0,0,0,11,1,0,0,0,1,1766,0,0,0,1766,232,0,0,0,232,"December 15, 2021"
17,Healthcare Services,74094,0,0,0,74094,9868,0,0,0,9868,908,0,0,0,908,121,0,0,0,121,-152,0,0,0,-152,-20,0,0,0,-20,69480,0,0,0,69480,9137,0,0,0,9137,"December 15, 2021"
18,"Hotels, Restaurants & Tourism",34343,100,100,0,34543,4574,13,13,0,4600,1520,0,0,0,1520,202,0,0,0,202,201,0,0,0,201,26,0,0,0,26,36161,100,100,0,36361,4755,13,13,0,4781,"December 15, 2021"
19,Household & Personal Products,159288,0,0,0,159288,21213,0,0,0,21213,-1484,0,0,0,-1484,-198,0,0,0,-198,-1562,0,0,0,-1562,-205,0,0,0,-205,156191,0,0,0,156191,20540,0,0,0,20540,"December 15, 2021"
20,Insurance,113335,95,0,0,113430,15094,13,0,0,15107,-371,0,0,0,-371,-49,0,0,0,-49,4997,0,0,0,4997,657,0,0,0,657,116973,95,0,0,117068,15382,13,0,0,15395,"December 15, 2021"
21,Media,23300,56,165,0,23521,3103,7,22,0,3132,-563,0,0,0,-563,-75,0,0,0,-75,-214,0,0,0,-214,-28,0,0,0,-28,26270,56,165,0,26491,3455,7,22,0,3484,"December 15, 2021"
22,Metals & Mining,93596,348,0,0,93944,12465,46,0,0,12511,-2518,0,0,0,-2518,-335,0,0,0,-335,-1192,-59,0,0,-1251,-157,-8,0,0,-165,100435,305,0,0,100740,13208,40,0,0,13248,"December 15, 2021"
23,Oil & Gas,479683,628,320,0,480631,63882,84,43,0,64009,-2962,-103,26,0,-3039,-394,-14,3,0,-405,2686,-10,0,0,2676,354,-1,0,0,353,500029,619,319,0,500967,65756,81,42,0,65879,"December 15, 2021"
24,Pharmaceuticals & Biotechnology,166055,0,0,0,166055,22115,0,0,0,22115,-1089,0,0,0,-1089,-145,0,0,0,-145,-2495,0,0,0,-2495,-328,0,0,0,-328,161627,0,0,0,161627,21255,0,0,0,21255,"December 15, 2021"
25,Real Estate Investment,0,0,0,18612,18612,0,0,0,2479,2479,0,0,0,-191,-191,0,0,0,-25,-25,0,0,0,-113,-113,0,0,0,-15,-15,0,0,0,18805,18805,0,0,0,2473,2473,"December 15, 2021"
26,Realty,66266,116,92,0,66474,8825,15,12,0,8852,84,-1,0,0,83,11,0,0,0,11,62,-1,0,0,61,8,0,0,0,8,67954,115,92,0,68161,8936,15,12,0,8963,"December 15, 2021"
27,Retailing,110919,105,0,0,111024,14772,14,0,0,14786,16890,0,0,0,16890,2249,0,0,0,2249,-1363,0,0,0,-1363,-179,0,0,0,-179,104198,105,0,0,104303,13703,14,0,0,13717,"December 15, 2021"
28,Software & Services,684150,0,340,0,684490,91113,0,45,0,91158,-1426,0,0,0,-1426,-190,0,0,0,-190,-1176,0,0,0,-1176,-155,0,0,0,-155,694336,0,340,0,694676,91308,0,45,0,91353,"December 15, 2021"
29,Telecom Services,120528,207,25,0,120760,16051,28,3,0,16082,-558,0,0,0,-558,-74,0,0,0,-74,-263,-15,0,0,-278,-35,-2,0,0,-37,115156,207,10,0,115373,15143,27,1,0,15171,"December 15, 2021"
30,Telecommunications Equipment,515,0,0,0,515,69,0,0,0,69,7,0,0,0,7,1,0,0,0,1,91,0,0,0,91,12,0,0,0,12,965,0,0,0,965,127,0,0,0,127,"December 15, 2021"
31,"Textiles, Apparels & Accessories",71147,0,0,0,71147,9475,0,0,0,9475,412,0,0,0,412,55,0,0,0,55,-164,0,0,0,-164,-22,0,0,0,-22,71457,0,0,0,71457,9397,0,0,0,9397,"December 15, 2021"
32,Transportation,58798,1399,2928,0,63125,7830,186,390,0,8406,-383,0,0,0,-383,-51,0,0,0,-51,-37,0,0,0,-37,-5,0,0,0,-5,62244,1399,2928,0,66571,8185,184,385,0,8754,"December 15, 2021"
32 a,Airlines,13654,699,0,0,14353,1818,93,0,0,1911,-296,0,0,0,-296,-39,0,0,0,-39,-73,0,0,0,-73,-10,0,0,0,-10,14017,699,0,0,14716,1843,92,0,0,1935,"December 15, 2021"
32 b,Logistics,3461,0,0,0,3461,461,0,0,0,461,60,0,0,0,60,8,0,0,0,8,-1,0,0,0,-1,0,0,0,0,0,3549,0,0,0,3549,467,0,0,0,467,"December 15, 2021"
32 c,Marine Port & Services,21967,150,0,0,22117,2926,20,0,0,2946,-123,0,0,0,-123,-16,0,0,0,-16,63,0,0,0,63,8,0,0,0,8,23877,150,0,0,24027,3140,20,0,0,3160,"December 15, 2021"
32 d,Roads & Highways,2476,550,2928,0,5954,330,73,390,0,793,-43,0,0,0,-43,-6,0,0,0,-6,-8,0,0,0,-8,-1,0,0,0,-1,2479,550,2928,0,5957,326,72,385,0,783,"December 15, 2021"
32 e,Shipping,1253,0,0,0,1253,167,0,0,0,167,63,0,0,0,63,8,0,0,0,8,18,0,0,0,18,2,0,0,0,2,1291,0,0,0,1291,170,0,0,0,170,"December 15, 2021"
32 f,Surface Transportation,150,0,0,0,150,20,0,0,0,20,1,0,0,0,1,0,0,0,0,0,-2,0,0,0,-2,0,0,0,0,0,158,0,0,0,158,21,0,0,0,21,"December 15, 2021"
32 g,Transport Related Services,9622,0,0,0,9622,1281,0,0,0,1281,-132,0,0,0,-132,-18,0,0,0,-18,-58,0,0,0,-58,-8,0,0,0,-8,9867,0,0,0,9867,1298,0,0,0,1298,"December 15, 2021"
32 h,Airport Services,6215,0,0,0,6215,828,0,0,0,828,87,0,0,0,87,12,0,0,0,12,23,0,0,0,23,3,0,0,0,3,7005,0,0,0,7005,921,0,0,0,921,"December 15, 2021"
33,Utilities3,171688,1610,250,8036,181584,22865,214,33,1070,24182,74,0,0,-44,30,10,0,0,-6,4,-997,-11,0,-32,-1040,-131,-1,0,-4,-136,177635,1601,250,8037,187523,23360,211,33,1057,24661,"December 15, 2021"
34,Sovereign,0,153756,8886,0,162642,0,20477,1183,0,21660,0,-632,-995,0,-1627,0,-84,-133,0,-217,0,-1748,677,0,-1071,0,-230,89,0,-141,0,153433,9561,0,162994,0,20177,1257,0,21434,"December 15, 2021"
35,Others4,28125,90475,104348,4166,227114,3746,12049,13897,555,30247,4664,-477,765,0,4952,621,-63,102,0,660,199,-1052,193,0,-660,26,-138,25,0,-87,18597,89479,104188,4166,216430,2446,11767,13701,548,28462,"December 15, 2021"
,Grand Total,4797902,269291,125791,30814,5223798,638966,35863,16752,4104,695685,-3699,-1229,-386,-235,-5549,-493,-164,-51,-31,-739,-10335,-2759,140,-145,-13099,-1359,-363,18,-19,-1723,4861746,267907,125727,31008,5286388,639339,35231,16534,4078,695182,"December 15, 2021"
