0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on April 30, 2015","AUC as on April 30, 2015","AUC as on April 30, 2015","AUC as on April 30, 2015","AUC as on April 30, 2015","AUC as on April 30, 2015","Net Investment April 16-30, 2015","Net Investment April 16-30, 2015","Net Investment April 16-30, 2015","Net Investment April 16-30, 2015","Net Investment April 16-30, 2015","Net Investment April 16-30, 2015","Net Investment May 01-15, 2015","Net Investment May 01-15, 2015","Net Investment May 01-15, 2015","Net Investment May 01-15, 2015","Net Investment May 01-15, 2015","Net Investment May 01-15, 2015","AUC as on May 15, 2015","AUC as on May 15, 2015","AUC as on May 15, 2015","AUC as on May 15, 2015","AUC as on May 15, 2015","AUC as on May 15, 2015","May 15, 2015"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"May 15, 2015"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"May 15, 2015"
1,Automobiles & Auto Components,107417,0,107417,16895,0,16895,-882,0,-882,-139,0,-139,-265,0,-265,-42,0,-42,111176,0,111176,17486,0,17486,"May 15, 2015"
2,Total Financial Services,393100,70504,463604,61830,11089,72919,-811,-2543,-3355,-128,-400,-528,-1213,-3837,-5050,-191,-604,-794,397776,66746,464522,62564,10498,73062,"May 15, 2015"
2a,Banks,170684,1776,172460,26846,279,27126,-50,131,81,-8,21,13,-281,36,-245,-44,6,-39,171493,1804,173297,26973,284,27257,"May 15, 2015"
2b,Other Financial Services1,222416,68728,291144,34983,10810,45793,-762,-2674,-3436,-120,-421,-540,-932,-3873,-4805,-147,-609,-756,226283,64942,291225,35591,10214,45805,"May 15, 2015"
3,Capital Goods,120116,917,121033,18893,144,19037,-803,83,-720,-126,13,-113,-585,0,-585,-92,0,-92,122588,917,123506,19281,144,19426,"May 15, 2015"
4,Chemicals & Petrochemicals,23145,168,23313,3640,26,3667,-36,-99,-135,-6,-16,-21,187,0,187,29,0,29,24159,168,24327,3800,26,3826,"May 15, 2015"
5,Coal,21028,0,21028,3307,0,3307,55,0,55,9,0,9,-150,0,-150,-24,0,-24,21032,0,21032,3308,0,3308,"May 15, 2015"
